tp_datos_id,tfidf_net_bi
4578,0.3645804
4579,0.6180063
4580,0.33492035
4582,0.26925048
4584,0.22661361
4585,0.33993068
4587,0.99757516
4588,0.88903004
4589,0.14603245
4590,0.5295689
4592,0.97678936
4593,0.90788925
4595,0.98879004
4596,0.7405046
4597,0.7635359
4598,0.09606281
4599,0.6825998
4600,0.29292366
4601,0.24054396
4602,0.3907347
4604,0.3530972
4606,0.5680127
4607,0.26607215
4608,0.55746764
4609,0.32535338
4610,0.29948136
4611,0.36257672
4614,0.40065852
4616,0.4892662
4617,0.26407158
4619,0.16215989
4620,0.93334603
4622,0.30467173
4624,0.62045926
4625,0.0943279
4627,0.40065852
4628,0.30466038
4630,0.3384581
4631,0.19089946
4632,0.74091077
4634,0.42369983
4635,0.30867362
4637,0.15168074
4639,0.061766326
4641,0.8245269
4642,0.1368835
4644,0.2963708
4646,0.29811668
4649,0.5658349
4650,0.99840283
4655,0.99840283
4656,0.54975533
4657,0.83942
4658,0.99840283
4659,0.54975533
4661,0.4781262
4664,0.29922488
4666,0.696616
4667,0.47192237
4669,0.54975533
4670,0.0950169
4671,0.99840283
4672,0.54975533
4673,0.34101996
4674,0.16147912
4675,0.1712133
4677,0.19337314
4678,0.41052705
4679,0.28932935
4680,0.0950169
4681,0.36018378
4682,0.5790796
4684,0.54975533
4687,0.09398332
4688,0.39864337
4689,0.9114516
4690,0.16147912
4691,0.54975533
4692,0.99840283
4693,0.99840283
4694,0.99840283
4695,0.0950169
4696,0.5487906
4697,0.44991308
4698,0.10533914
4699,0.2772447
4700,0.20518437
4702,0.0165115
4703,0.38417324
4704,0.5370443
4705,0.016004682
4706,0.5354854
4707,0.08536631
4708,0.2403056
4709,0.07711464
4710,0.27815664
4711,0.07821444
4712,0.7535758
4713,0.79975
4714,0.95937765
4715,0.43633533
4716,0.6326219
4717,0.91741717
4719,0.24784407
4720,0.8081775
4722,0.16379389
4723,0.9753164
4724,0.3029638
4725,0.2752188
4726,0.24273339
4729,0.27234066
4730,0.16107503
4731,0.6482618
4732,0.5308986
4734,0.16199285
4735,0.3859997
4736,0.5515184
4737,0.13991278
4738,0.31739354
4739,0.8182896
4740,0.8279716
4742,0.5943372
4744,0.48927647
4745,0.8280039
4747,0.58835673
4748,0.2786548
4749,0.9119253
4750,0.85839546
4752,0.18891531
4753,0.32394984
4754,0.29139656
4755,0.56876415
4757,0.43563354
4758,0.35590205
4759,0.12119833
4760,0.22229898
4762,0.507704
4765,0.9757654
4766,0.94276917
4768,0.981014
4769,0.89100754
4770,0.66922987
4771,0.9983432
4773,0.6618002
4774,0.9732562
4775,0.6918662
4777,0.9933286
4778,0.67936575
4779,0.9939059
4782,0.50784856
4783,0.6783234
4784,0.95743716
4785,0.8793498
4786,0.9195687
4787,0.6918662
4788,0.9851604
4789,0.8051667
4790,0.6918662
4791,0.98677194
4793,0.97710884
4794,0.38870364
4795,0.99025357
4797,0.9624548
4798,0.5990727
4799,0.9464339
4800,0.7793415
4802,0.78755355
4803,0.55451596
4807,0.9933286
4808,0.5947068
4809,0.94015723
4810,0.9594885
4812,0.8275722
4813,0.9557306
4814,0.8715606
4819,0.98898506
4820,0.94431055
4821,0.87488794
4823,0.895983
4825,0.8965179
4826,0.5162734
4828,0.80359507
4829,0.92535675
4830,0.67235535
4831,0.6585875
4832,0.9075565
4833,0.8288274
4834,0.79804814
4835,0.18479365
4836,0.8216911
4840,0.86293125
4842,0.90073895
4843,0.97255445
4844,0.30845737
4845,0.095014066
4846,0.8418416
4847,0.4116208
4848,0.806028
4849,0.8651196
4850,0.98223305
4852,0.94468343
4853,0.89100754
4854,0.90954816
4856,0.24143288
4857,0.07949895
4858,0.62360865
4859,0.9915732
4860,0.9609983
4864,0.025883526
4866,0.09198958
4867,0.09057197
4868,0.06312004
4869,0.18685287
4870,0.07834208
4872,0.06710431
4874,0.24339554
4875,0.08578646
4876,0.06356004
4877,0.026124865
4878,0.14410743
4879,0.25320557
4881,0.062312126
4882,0.25939223
4883,0.00947094
4884,0.22895241
4887,0.09198958
4888,0.06764355
4889,0.1561836
4890,0.031474024
4891,0.09198958
4892,0.011021644
4893,0.08931857
4894,0.12438586
4895,0.08319217
4896,0.021627635
4897,0.052520096
4898,0.4295673
4899,0.09198958
4900,0.037964642
4901,0.07631776
4903,0.09198958
4905,0.07078123
4906,0.031054556
4908,0.025964916
4909,0.017816305
4910,0.13890582
4911,0.1822181
4912,0.078460604
4913,0.8899945
4914,0.40848553
4915,0.40065852
4917,0.28357378
4918,0.40065852
4919,0.5388259
4920,0.04307136
4922,0.40065852
4923,0.19141763
4924,0.992007
4926,0.23526111
4929,0.34479365
4931,0.37217325
4934,0.05452326
4935,0.40065852
4936,0.29578066
4938,0.40065852
4940,0.047048897
4943,0.09632671
4944,0.17444408
4945,0.35433447
4946,0.35591313
4948,0.044858932
4951,0.7233138
4952,0.37217325
4953,0.26155412
4954,0.40065852
4955,0.28614506
4957,0.8968908
4958,0.12693945
4959,0.5705701
4961,0.04818523
4962,0.68701375
4964,0.5711541
4966,0.8180233
4967,0.71587217
4968,0.96030253
4969,0.31087995
4970,0.6627149
4971,0.20049691
4972,0.4653921
4973,0.41226432
4974,0.5574124
4975,0.7102388
4978,0.76880604
4979,0.25145414
4980,0.38341132
4981,0.4344143
4982,0.37481654
4983,0.4415857
4984,0.39080054
4985,0.5131297
4986,0.04818523
4988,0.77661455
4989,0.70499957
4990,0.33882272
4992,0.04818523
4993,0.04818523
4995,0.27939674
4996,0.8554814
4997,0.7104012
4998,0.7622815
5000,0.40713733
5001,0.35969555
5002,0.04818523
5004,0.45393595
5005,0.7592956
5007,0.17242044
5008,0.5842021
5010,0.50336903
5013,0.55144113
5015,0.23396403
5016,0.23385188
5017,0.587669
5018,0.94428325
5019,0.72930396
5022,0.71683866
5024,0.8388387
5025,0.46843636
5027,0.43113688
5028,0.3497737
5029,0.53648454
5032,0.5808721
5033,0.40065852
5034,0.95521605
5035,0.9814234
5037,0.8388387
5038,0.57255894
5039,0.5746553
5040,0.9973227
5041,0.41421953
5043,0.20411134
5044,0.20411134
5046,0.6491568
5047,0.30889082
5049,0.5403453
5050,0.15082338
5052,0.4589545
5055,0.20411134
5056,0.47534317
5059,0.22355753
5060,0.3952563
5061,0.99840134
5062,0.15653107
5063,0.9991516
5064,0.98670113
5065,0.045694888
5067,0.16110459
5068,0.26880658
5069,0.1231505
5071,0.9992243
5072,0.22733065
5073,0.70838916
5074,0.36453453
5075,0.9991516
5076,0.9971951
5078,0.23400477
5079,0.5406212
5080,0.2892247
5082,0.9992243
5083,0.80044484
5085,0.7630105
5087,0.9992867
5088,0.5353832
5089,0.9986522
5092,0.49381772
5094,0.99858224
5095,0.45351532
5096,0.9992243
5097,0.39119983
5098,0.4504856
5099,0.9986145
5101,0.7293864
5102,0.9990872
5103,0.40065852
5104,0.9980478
5105,0.51528037
5106,0.7583382
5107,0.44407475
5109,0.40065852
5110,0.9991528
5113,0.99894387
5114,0.42193156
5115,0.95169044
5116,0.37120283
5117,0.79884696
5119,0.8102293
5120,0.07472572
5122,0.832479
5124,0.27199006
5125,0.91704035
5126,0.60525954
5127,0.99894387
5128,0.17455733
5130,0.99894387
5131,0.9429082
5132,0.94486177
5134,0.5755903
5135,0.97144705
5136,0.9002751
5137,0.99894387
5138,0.7212176
5139,0.05387363
5140,0.99894387
5141,0.35501903
5142,0.8102293
5144,0.99894387
5145,0.99894387
5146,0.21545878
5148,0.9305716
5149,0.56433046
5150,0.43324578
5152,0.952267
5153,0.99894387
5154,0.8102293
5155,0.9525154
5157,0.99894387
5159,0.9989439
5160,0.8102293
5162,0.7441962
5164,0.881477
5165,0.15218446
5166,0.3780502
5168,0.44097853
5169,0.87487656
5170,0.13378769
5171,0.6550914
5172,0.6694127
5174,0.22293088
5175,0.40065852
5176,0.045364708
5177,0.8606857
5178,0.5462477
5179,0.15590084
5180,0.35927793
5181,0.9990755
5182,0.5181597
5183,0.057703137
5184,0.4004472
5185,0.05515483
5186,0.21103501
5187,0.40065852
5188,0.04772517
5189,0.955758
5190,0.7286675
5191,0.7275483
5192,0.65821576
5193,0.09979549
5194,0.18491691
5195,0.39062864
5196,0.6815361
5197,0.019845605
5198,0.40065852
5199,0.023338616
5200,0.3780502
5201,0.924317
5202,0.68604994
5203,0.89533365
5204,0.2529138
5206,0.42436764
5207,0.79108834
5208,0.9592601
5209,0.5260369
5210,0.5670851
5211,0.40065852
5212,0.2539956
5213,0.25514716
5218,0.086281866
5219,0.12583554
5220,0.33328158
5221,0.17454398
5222,0.45356068
5223,0.20153236
5224,0.17454398
5226,0.3465289
5227,0.1543661
5228,0.7579931
5229,0.17454398
5230,0.18584281
5231,0.18990564
5232,0.22840369
5233,0.1869171
5234,0.7854197
5235,0.3617016
5236,0.17454398
5238,0.48809373
5242,0.17454398
5243,0.40065852
5244,0.18237993
5245,0.17454398
5247,0.7579931
5248,0.17454398
5249,0.09779483
5251,0.12583554
5252,0.7289579
5254,0.46118632
5255,0.07825881
5256,0.15368202
5257,0.5733489
5259,0.17454398
5260,0.21074346
5262,0.37020245
5263,0.16341189
5264,0.11819735
5265,0.039215416
5266,0.08974975
5267,0.19726476
5269,0.052754223
5270,0.22349262
5271,0.41131252
5272,0.4499752
5273,0.058355093
5274,0.3676993
5276,0.06787285
5278,0.14470726
5280,0.055013984
5281,0.12569442
5282,0.48402998
5283,0.47300506
5284,0.033316582
5285,0.05057931
5286,0.14702156
5287,0.16760764
5290,0.271832
5291,0.036242932
5292,0.18502083
5293,0.0578039
5295,0.2073429
5296,0.12596187
5297,0.038381428
5298,0.14110672
5299,0.18649176
5300,0.06830439
5301,0.54883814
5302,0.19369742
5304,0.13451156
5305,0.18222949
5306,0.26691312
5308,0.053102195
5309,0.033670247
5310,0.29368752
5313,0.617128
5315,0.43945432
5316,0.32867742
5317,0.2918734
5319,0.96034825
5320,0.3191768
5321,0.6036422
5322,0.5401232
5323,0.15614805
5324,0.7778913
5325,0.47607148
5326,0.58810383
5328,0.4880633
5330,0.6266105
5331,0.5448209
5332,0.63467497
5335,0.30437705
5336,0.55945855
5337,0.3531971
5338,0.2956342
5339,0.4648098
5341,0.16834176
5342,0.59731865
5343,0.471873
5344,0.39966184
5345,0.7044084
5346,0.74500424
5347,0.043311357
5349,0.42627692
5350,0.27887034
5351,0.53706646
5352,0.64649063
5353,0.91055834
5354,0.51596975
5355,0.58484906
5356,0.41173005
5357,0.38743988
5359,0.20936552
5362,0.93336004
5365,0.103504926
5366,0.60503316
5367,0.7973044
5368,0.590575
5371,0.5467966
5372,0.95258725
5373,0.88866746
5375,0.82341564
5377,0.85963476
5378,0.74901336
5379,0.72147596
5380,0.62208354
5381,0.6736574
5382,0.874182
5383,0.75044507
5384,0.14544266
5385,0.5054516
5386,0.6564125
5387,0.874182
5389,0.651427
5391,0.7937416
5392,0.6163652
5396,0.8715483
5397,0.9645047
5400,0.83797157
5403,0.8834963
5404,0.5499845
5406,0.40065852
5407,0.38696256
5408,0.7761071
5409,0.5286464
5410,0.9692323
5411,0.19311994
5412,0.6302707
5413,0.41021687
5416,0.27619505
5417,0.12631264
5418,0.118588656
5420,0.60132307
5423,0.19162124
5425,0.83200705
5426,0.13504201
5428,0.5509452
5430,0.562822
5432,0.18225765
5437,0.25166446
5439,0.2193408
5442,0.32035348
5443,0.41736716
5444,0.39127058
5445,0.60132307
5446,0.3700838
5448,0.6409159
5449,0.34139013
5450,0.690251
5452,0.31697527
5454,0.5726753
5455,0.5153698
5458,0.47879034
5459,0.9143754
5460,0.27906272
5461,0.14573717
5462,0.06943753
5465,0.069437474
5466,0.43422508
5467,0.40065852
5468,0.10485703
5469,0.31774312
5471,0.40065852
5473,0.23224488
5475,0.2880509
5476,0.35217044
5477,0.19196457
5479,0.3311094
5480,0.19987887
5481,0.069437474
5482,0.40131295
5484,0.99855256
5485,0.26785192
5486,0.92325556
5487,0.47029543
5488,0.70254904
5489,0.24040842
5491,0.9988451
5492,0.2561851
5493,0.21066856
5494,0.99855256
5495,0.21828577
5496,0.123000026
5497,0.15451035
5498,0.08511534
5499,0.034412533
5501,0.35177925
5502,0.3123197
5503,0.99855256
5505,0.99855256
5506,0.03164071
5507,0.3251834
5509,0.0804635
5510,0.57791066
5514,0.08705181
5515,0.2293643
5517,0.062595814
5518,0.3245117
5519,0.20005772
5520,0.11615962
5521,0.067828774
5522,0.92511034
5524,0.9314668
5525,0.15958413
5526,0.17240685
5528,0.11347395
5529,0.2200926
5531,0.15519074
5532,0.19387671
5534,0.38913584
5535,0.16881943
5538,0.6052118
5539,0.009645879
5540,0.12206337
5541,0.030275106
5544,0.16280678
5545,0.28818545
5547,0.061602294
5548,0.18168801
5552,0.22629052
5553,0.1489023
5554,0.22285584
5555,0.15280625
5556,0.23166794
5557,0.06559354
5558,0.14389944
5559,0.1323717
5560,0.06559354
5561,0.3925458
5563,0.9668428
5564,0.1918363
5565,0.1918363
5567,0.55317235
5569,0.93345726
5570,0.47351485
5573,0.08334041
5575,0.37720138
5576,0.20426813
5577,0.1918363
5578,0.26856363
5579,0.28786474
5580,0.47351485
5581,0.38768592
5582,0.38894185
5584,0.51354635
5586,0.69689643
5587,0.019589752
5588,0.47351485
5589,0.49095118
5590,0.93576986
5592,0.47351485
5593,0.9274591
5594,0.5175041
5595,0.1918363
5598,0.1918363
5599,0.1918363
5600,0.9924365
5602,0.24733743
5603,0.1918363
5604,0.971732
5605,0.9531125
5608,0.9920902
5609,0.28786474
5611,0.96356857
5612,0.79383564
5613,0.78971106
5614,0.2129556
5617,0.9481278
5618,0.8267139
5619,0.57884324
5620,0.95562863
5621,0.9366914
5622,0.89578736
5624,0.9023876
5625,0.8033408
5626,0.991632
5627,0.5345449
5628,0.79383564
5629,0.3951367
5631,0.30178964
5632,0.51977926
5633,0.9392017
5634,0.58295804
5635,0.88537896
5638,0.59780467
5641,0.95171833
5642,0.2498923
5644,0.14310578
5645,0.88240707
5646,0.9943088
5647,0.428064
5650,0.9299006
5651,0.37869602
5652,0.98480093
5653,0.95204735
5654,0.19089395
5655,0.6030365
5656,0.9817798
5657,0.93939495
5658,0.98416173
5659,0.058740914
5661,0.92642266
5662,0.37557283
5663,0.99164903
5664,0.96767324
5665,0.23410818
5668,0.71477497
5669,0.3830776
5670,0.7168405
5671,0.15078568
5672,0.8657464
5673,0.18533921
5674,0.061744988
5675,0.48254794
5676,0.7567866
5677,0.9946549
5680,0.994394
5683,0.779633
5684,0.28413254
5685,0.4690177
5686,0.6947757
5687,0.48980904
5688,0.6774856
5689,0.9764234
5690,0.73742414
5692,0.95386344
5693,0.8065648
5694,0.57460064
5695,0.8836552
5698,0.08448398
5699,0.37557283
5703,0.97252214
5704,0.9959738
5705,0.7484276
5706,0.39170092
5707,0.38863924
5710,0.37557283
5711,0.7611866
5712,0.9336787
5713,0.436805
5714,0.49587297
5715,0.9222969
5716,0.9747588
5717,0.84897816
5719,0.48503983
5720,0.9378593
5721,0.38735056
5722,0.71319366
5724,0.46862823
5726,0.9747588
5727,0.419403
5729,0.9399271
5730,0.8017074
5732,0.9860544
5733,0.58816445
5734,0.49587297
5736,0.67624295
5739,0.974439
5740,0.4991875
5741,0.7510294
5743,0.97220445
5744,0.73783267
5745,0.9661561
5746,0.94374543
5748,0.60591173
5751,0.81760776
5752,0.974439
5753,0.90528315
5754,0.8927031
5757,0.40058213
5758,0.44877198
5759,0.8101858
5760,0.85958695
5763,0.87716526
5764,0.97252405
5765,0.75984484
5766,0.8253118
5769,0.9895611
5771,0.6714282
5772,0.9865097
5775,0.9895611
5776,0.97010195
5777,0.98017406
5778,0.87611485
5780,0.9856282
5781,0.72161466
5783,0.81376565
5784,0.91336584
5789,0.44433725
5790,0.05449605
5791,0.17946279
5792,0.3337949
5793,0.9971555
5794,0.5410981
5795,0.7577684
5797,0.99290246
5798,0.11687243
5799,0.09426057
5800,0.64588046
5801,0.18869913
5803,0.7577684
5804,0.07191822
5805,0.4655863
5807,0.040526927
5808,0.31215668
5812,0.15601844
5814,0.27382404
5815,0.72033644
5816,0.10230836
5817,0.40065852
5818,0.98174393
5819,0.93152523
5821,0.40065855
5822,0.45395246
5824,0.9624547
5825,0.72033644
5826,0.9206898
5827,0.30166328
5828,0.16385478
5829,0.46735162
5832,0.40065852
5833,0.85019994
5834,0.9375172
5835,0.46235305
5836,0.17526194
5837,0.23053584
5840,0.799101
5841,0.79155827
5842,0.47449982
5843,0.79147565
5845,0.80002236
5847,0.7863736
5848,0.94984293
5849,0.96461034
5850,0.7540405
5853,0.5908515
5854,0.6182368
5855,0.6539982
5856,0.65941685
5858,0.9646323
5861,0.6539982
5863,0.5792835
5864,0.8145075
5867,0.041656196
5868,0.9673432
5869,0.15989906
5870,0.96423924
5873,0.71004516
5874,0.64171445
5875,0.79147565
5876,0.9284338
5881,0.78316104
5882,0.63899255
5883,0.918051
5884,0.98060215
5885,0.29697233
5886,0.04434988
5887,0.054501235
5888,0.09008649
5889,0.09851983
5890,0.2089588
5891,0.4112974
5892,0.029077798
5893,0.060239255
5894,0.036869496
5896,0.021169394
5898,0.2089588
5899,0.23103121
5900,0.20290193
5901,0.1867753
5902,0.1710875
5903,0.055834055
5904,0.19831431
5905,0.023129702
5906,0.031721562
5907,0.11577955
5908,0.025861353
5909,0.024533242
5911,0.11493239
5912,0.13356623
5913,0.21193764
5916,0.08638248
5918,0.10169643
5919,0.077534914
5920,0.1581488
5921,0.2089588
5922,0.06551278
5923,0.019659817
5925,0.30357012
5927,0.058831245
5928,0.11996001
5929,0.09383556
5930,0.035793096
5932,0.11432412
5933,0.29530025
5934,0.20226327
5935,0.038783967
5937,0.1354805
5938,0.021258563
5939,0.3168292
5942,0.11744818
5943,0.11177856
5944,0.13914031
5947,0.1481713
5949,0.5316357
5950,0.91087186
5952,0.045384318
5953,0.20778546
5954,0.24751154
5955,0.32275367
5956,0.1704734
5957,0.20213887
5958,0.07642099
5959,0.3168292
5960,0.37264973
5961,0.3955163
5962,0.5897512
5963,0.470825
5964,0.31454533
5965,0.101765305
5966,0.6470095
5972,0.22862563
5974,0.17587242
5975,0.9273815
5978,0.26981717
5979,0.4191834
5980,0.26757494
5981,0.17038012
5982,0.18396968
5983,0.85879004
5985,0.34859383
5987,0.79994106
5988,0.87636006
5989,0.65179
5990,0.65272385
5991,0.37212467
5992,0.7726334
5995,0.17923018
5996,0.45039728
5997,0.3771063
5998,0.44775996
5999,0.44710517
6000,0.3751483
6001,0.23200908
6002,0.8097949
6003,0.7887685
6004,0.342558
6007,0.7715955
6009,0.342558
6012,0.26871532
6013,0.14323825
6015,0.40065852
6017,0.26871532
6019,0.65179
6020,0.34897202
6022,0.35643038
6023,0.45039728
6024,0.43721437
6026,0.68670803
6027,0.6267239
6030,0.44776
6031,0.45039728
6032,0.37684828
6033,0.7715955
6034,0.44776
6036,0.9543583
6037,0.5200937
6038,0.93190217
6039,0.06898713
6041,0.91860545
6043,0.9854744
6045,0.6735868
6047,0.95945776
6048,0.7292677
6049,0.81197774
6050,0.93834734
6051,0.8916359
6053,0.96378297
6055,0.75429714
6056,0.9303707
6057,0.905936
6058,0.77140594
6059,0.65719354
6060,0.4094842
6061,0.7817522
6064,0.94169396
6065,0.5174409
6066,0.9197321
6069,0.96946883
6070,0.84916794
6071,0.79483974
6072,0.9131924
6073,0.9289783
6074,0.5431367
6075,0.34268707
6076,0.57041395
6078,0.8775661
6083,0.02981785
6084,0.80640936
6085,0.46752298
6086,0.08798602
6087,0.30966341
6088,0.067721695
6090,0.30966341
6091,0.19386023
6092,0.18251869
6093,0.25340754
6094,0.39743644
6096,0.18251869
6097,0.30966341
6098,0.059137285
6099,0.072791606
6100,0.1811029
6102,0.18023783
6103,0.25026447
6104,0.04250306
6105,0.39743644
6106,0.23391595
6108,0.08443704
6109,0.04815033
6110,0.18251869
6111,0.30966341
6112,0.067721695
6113,0.06326622
6115,0.19031319
6116,0.072791606
6118,0.30966341
6119,0.059137285
6120,0.12748486
6123,0.39743644
6125,0.067721695
6126,0.28520304
6127,0.17840922
6128,0.1393747
6130,0.1663289
6132,0.30966341
6133,0.19308406
6134,0.06326622
6135,0.4688862
6137,0.3034799
6138,0.35546345
6140,0.31527746
6141,0.4709976
6145,0.4602567
6146,0.5310035
6147,0.38173217
6148,0.69504726
6150,0.69504726
6151,0.4688862
6152,0.24672744
6153,0.08258599
6154,0.5415921
6156,0.6827357
6159,0.47923386
6160,0.40065852
6162,0.52870697
6163,0.4602567
6164,0.48491874
6165,0.40065852
6166,0.3826899
6167,0.40065852
6169,0.53692055
6170,0.46647525
6171,0.4688862
6173,0.40065852
6174,0.35546345
6175,0.031058043
6178,0.4688862
6181,0.40065855
6183,0.35546345
6184,0.41615784
6185,0.8539192
6187,0.9499264
6188,0.6892406
6191,0.37270725
6192,0.8207146
6193,0.37270725
6195,0.6824976
6196,0.8539192
6197,0.85858953
6198,0.84521544
6199,0.37270725
6200,0.37270725
6201,0.8539192
6202,0.38828877
6203,0.20110235
6206,0.37270725
6207,0.37270725
6208,0.6208373
6211,0.88681805
6213,0.8415694
6215,0.9146366
6216,0.44191656
6217,0.8192483
6218,0.8539192
6219,0.8192483
6220,0.5006816
6222,0.9113791
6223,0.5006816
6224,0.3782044
6226,0.44802195
6227,0.50821924
6230,0.58438617
6232,0.37270725
6233,0.18700737
6234,0.8864521
6240,0.9564434
6241,0.4358595
6243,0.2019661
6244,0.2019661
6245,0.2019661
6246,0.2019661
6247,0.973902
6248,0.2019661
6253,0.2019661
6254,0.9564434
6255,0.2019661
6256,0.2019661
6257,0.36065114
6258,0.92585844
6259,0.2019661
6261,0.2019661
6262,0.2019661
6263,0.30982187
6265,0.2019661
6267,0.2019661
6268,0.67714083
6269,0.64296067
6271,0.2964669
6272,0.2019661
6273,0.076842606
6274,0.2019661
6276,0.2019661
6277,0.9564434
6278,0.7248554
6281,0.9564434
6282,0.11095399
6283,0.2019661
6292,0.53231436
6293,0.23889074
6294,0.1623371
6296,0.104169816
6297,0.83577585
6299,0.78908205
6300,0.1858441
6301,0.5390216
6302,0.33764955
6303,0.92933285
6304,0.27083325
6305,0.080199
6306,0.09284106
6310,0.8995305
6311,0.48754072
6312,0.7264992
6314,0.92933285
6315,0.1697008
6317,0.92933285
6318,0.10012174
6320,0.15464163
6322,0.6730807
6323,0.030228883
6325,0.13742623
6326,0.5622101
6328,0.7853353
6329,0.91093516
6330,0.16043943
6331,0.79064393
6332,0.0716632
6334,0.20897627
6335,0.9211415
6336,0.946421
6337,0.946421
6338,0.86667085
6339,0.9696865
6340,0.7050277
6341,0.46655175
6342,0.99276054
6343,0.6095838
6344,0.946421
6345,0.946421
6346,0.19902396
6347,0.35707378
6348,0.9696865
6349,0.25131297
6350,0.02818954
6354,0.9561229
6355,0.18596986
6356,0.9922937
6358,0.9696865
6361,0.7343316
6362,0.93746877
6363,0.4741124
6365,0.946421
6366,0.946421
6369,0.98558116
6370,0.35007575
6371,0.6001717
6372,0.9561229
6373,0.9099724
6374,0.88034713
6375,0.9561229
6376,0.9917793
6380,0.946421
6382,0.946421
6383,0.7908548
6384,0.39466923
6385,0.25639877
6386,0.20918036
6387,0.27831694
6388,0.79383177
6389,0.15353051
6391,0.79383177
6392,0.068413794
6393,0.0894922
6394,0.18994987
6395,0.19273919
6396,0.581255
6397,0.36985558
6398,0.4287508
6399,0.17346603
6400,0.8705173
6402,0.75521874
6403,0.4827072
6404,0.5461767
6405,0.68856394
6406,0.70836896
6407,0.02731362
6410,0.33604866
6412,0.17768109
6413,0.53557694
6414,0.19273919
6415,0.581255
6416,0.81105435
6417,0.7153548
6418,0.57139647
6420,0.28235537
6421,0.79383177
6422,0.4889404
6423,0.19273919
6425,0.6695314
6427,0.5178469
6429,0.40065852
6430,0.3755607
6434,0.6333822
6436,0.994187
6438,0.8539987
6440,0.98720455
6441,0.12903407
6443,0.47055513
6445,0.4552434
6446,0.9937452
6448,0.9980278
6449,0.22405708
6450,0.39611226
6451,0.16200355
6452,0.31263864
6453,0.9470653
6454,0.9989033
6455,0.5325965
6458,0.9987973
6459,0.40299886
6461,0.32402515
6462,0.45180583
6463,0.458618
6464,0.9983125
6465,0.37491637
6466,0.40065852
6467,0.96783257
6469,0.90256417
6470,0.51117337
6472,0.9666111
6473,0.9683276
6474,0.16467786
6477,0.9983125
6478,0.5755271
6480,0.992929
6481,0.51117337
6482,0.22563851
6484,0.9983125
6485,0.20585331
6486,0.45550135
6490,0.22049168
6491,0.06342688
6492,0.17298955
6493,0.04766205
6494,0.09962359
6495,0.4738895
6497,0.22117582
6499,0.059597135
6500,0.8012444
6501,0.82749116
6504,0.24172157
6505,0.26620322
6506,0.93833685
6510,0.85526496
6511,0.42948645
6512,0.27875066
6513,0.14138767
6514,0.19768503
6515,0.24019632
6516,0.18179494
6518,0.23011672
6519,0.6402328
6520,0.40065852
6523,0.37141347
6525,0.28382662
6527,0.4692799
6528,0.47284046
6529,0.37952137
6530,0.38984162
6532,0.34047645
6534,0.15103701
6535,0.24650738
6536,0.37762648
6537,0.36163747
6540,0.1629681
6541,0.20247099
6542,0.110122055
6543,0.72740537
6545,0.102763444
6546,0.40644708
6547,0.96912825
6548,0.36163747
6549,0.13303387
6550,0.27423495
6551,0.39827654
6552,0.1014168
6553,0.47102258
6554,0.21572545
6555,0.17320916
6556,0.13545218
6559,0.14774284
6560,0.28828278
6561,0.18198258
6565,0.4969043
6566,0.36163747
6567,0.21313608
6568,0.39217865
6569,0.15084204
6570,0.18382326
6571,0.49433374
6572,0.41613668
6573,0.055015832
6575,0.40644708
6576,0.2641127
6577,0.19582632
6579,0.40644708
6580,0.13671851
6582,0.49433374
6583,0.39840135
6585,0.22349301
6586,0.16484329
6588,0.2427485
6591,0.16150296
6593,0.1874533
6594,0.0965347
6596,0.22349301
6597,0.12726638
6598,0.21534121
6601,0.012798399
6602,0.04006502
6603,0.026863962
6604,0.123064965
6605,0.2797584
6607,0.26900232
6608,0.052648336
6610,0.17329481
6611,0.03662926
6613,0.18342638
6614,0.64790857
6616,0.10172537
6617,0.026431143
6619,0.15242234
6621,0.5081954
6622,0.07292822
6624,0.17432147
6625,0.20751148
6626,0.19493338
6627,0.12018356
6628,0.08500847
6629,0.40966502
6630,0.2609559
6631,0.11473626
6632,0.31260937
6634,0.15456834
6635,0.30209208
6636,0.15454519
6637,0.26749197
6638,0.92930675
6642,0.5185537
6643,0.2667688
6644,0.15138462
6646,0.09378764
6647,0.06555623
6648,0.18493947
6649,0.7832272
6653,0.5026695
6654,0.4852043
6655,0.040187567
6656,0.18446961
6658,0.52391165
6660,0.5811337
6661,0.5717783
6662,0.40065852
6663,0.53595346
6664,0.012231618
6665,0.4755254
6667,0.2778554
6668,0.9766147
6669,0.35106647
6670,0.357764
6672,0.23446372
6675,0.6025096
6676,0.44436175
6678,0.170502
6679,0.83725345
6681,0.8539183
6682,0.6906343
6683,0.7953136
6686,0.930637
6687,0.12310839
6688,0.53523785
6689,0.07759303
6690,0.6975614
6693,0.26428515
6694,0.06730488
6695,0.88292444
6697,0.32680672
6699,0.13798577
6700,0.21482307
6701,0.14091
6702,0.154668
6703,0.061067075
6706,0.25699824
6707,0.023554206
6708,0.061230987
6709,0.26978037
6711,0.061731607
6712,0.11554524
6714,0.047424287
6716,0.2582487
6719,0.12941793
6721,0.011050403
6722,0.25074613
6723,0.08567327
6724,0.05404523
6725,0.08969048
6726,0.14725173
6727,0.011050403
6729,0.043434888
6730,0.26855186
6731,0.26000306
6734,0.011050403
6735,0.2657315
6736,0.23937443
6737,0.2501635
6738,0.05335027
6742,0.13992092
6744,0.014272451
6745,0.2600031
6746,0.14452541
6748,0.045566082
6749,0.8163854
6751,0.6747823
6754,0.18081436
6756,0.299914
