tp_datos_id,tfidf_net
4578,0.2729296
4579,0.40963247
4580,0.4457031
4582,0.22669399
4584,0.22320783
4585,0.5270721
4587,0.9909519
4588,0.852074
4589,0.078918785
4590,0.4307464
4592,0.9717593
4593,0.8681735
4595,0.9526254
4596,0.64077246
4597,0.72285783
4598,0.057765603
4599,0.6148606
4600,0.21043152
4601,0.16974458
4602,0.5244027
4604,0.36088052
4606,0.38057888
4607,0.31062496
4608,0.30166513
4609,0.18454003
4610,0.15767515
4611,0.24072927
4614,0.31608588
4616,0.37757677
4617,0.14489365
4619,0.14736816
4620,0.8711593
4622,0.22327995
4624,0.60525703
4625,0.09269136
4627,0.37579143
4628,0.22201732
4630,0.17183086
4631,0.20193154
4632,0.7403956
4634,0.2776748
4635,0.19886607
4637,0.14051035
4639,0.08523667
4641,0.6830114
4642,0.11020285
4644,0.18270305
4646,0.23792082
4649,0.7126537
4650,0.99444413
4655,0.99444413
4656,0.4710735
4657,0.90801466
4658,0.99444413
4659,0.4710735
4661,0.8497826
4664,0.23047516
4666,0.6306007
4667,0.8742895
4669,0.4710735
4670,0.054773062
4671,0.99444413
4672,0.4710735
4673,0.1212388
4674,0.068561226
4675,0.14533544
4677,0.29879972
4678,0.39473414
4679,0.1255556
4680,0.054773062
4681,0.2114563
4682,0.59754956
4684,0.4710735
4687,0.101089835
4688,0.3637213
4689,0.86923456
4690,0.068561226
4691,0.4710735
4692,0.99444413
4693,0.99444413
4694,0.99444413
4695,0.054773062
4696,0.9100902
4697,0.4385914
4698,0.13983592
4699,0.23785326
4700,0.09954795
4702,0.035402805
4703,0.18439713
4704,0.47441685
4705,0.024528086
4706,0.47365728
4707,0.12287548
4708,0.20984644
4709,0.11772299
4710,0.24242264
4711,0.07334271
4712,0.74118143
4713,0.8167828
4714,0.92001283
4715,0.25648788
4716,0.7345381
4717,0.92697865
4719,0.19970709
4720,0.8016177
4722,0.06979346
4723,0.9576701
4724,0.29177457
4725,0.22191176
4726,0.13092986
4729,0.3611614
4730,0.2396855
4731,0.6872494
4732,0.6784736
4734,0.09019643
4735,0.61985147
4736,0.41554374
4737,0.096432656
4738,0.18471071
4739,0.7465946
4740,0.831903
4742,0.7568197
4744,0.3553581
4745,0.87208045
4747,0.5265541
4748,0.23835072
4749,0.8352155
4750,0.6598058
4752,0.12890238
4753,0.25543705
4754,0.34964812
4755,0.6323048
4757,0.32644194
4758,0.27410388
4759,0.26467896
4760,0.13923699
4762,0.5251552
4765,0.9681263
4766,0.8839345
4768,0.922853
4769,0.8290095
4770,0.628482
4771,0.983444
4773,0.54638916
4774,0.93698895
4775,0.5958367
4777,0.9470584
4778,0.55896586
4779,0.9777031
4782,0.26261568
4783,0.69312406
4784,0.8082173
4785,0.84065163
4786,0.89427865
4787,0.5958367
4788,0.96954364
4789,0.71709967
4790,0.5958367
4791,0.9590452
4793,0.94743717
4794,0.397943
4795,0.9741039
4797,0.8667362
4798,0.37961602
4799,0.9189872
4800,0.82089084
4802,0.56039244
4803,0.4799007
4807,0.9470584
4808,0.47354499
4809,0.91731524
4810,0.84555507
4812,0.7672314
4813,0.8727288
4814,0.8534881
4819,0.9614664
4820,0.95701396
4821,0.852397
4823,0.82152784
4825,0.82057846
4826,0.38790274
4828,0.86386126
4829,0.91372657
4830,0.7131638
4831,0.53269476
4832,0.7785488
4833,0.90572613
4834,0.74445736
4835,0.06400952
4836,0.7786986
4840,0.7611778
4842,0.8405596
4843,0.9568008
4844,0.2530855
4845,0.046560556
4846,0.62889624
4847,0.25922126
4848,0.67418367
4849,0.8299162
4850,0.9778843
4852,0.9489905
4853,0.8290095
4854,0.8423259
4856,0.25315338
4857,0.057287693
4858,0.33243394
4859,0.9816636
4860,0.9296336
4864,0.04706016
4866,0.05395645
4867,0.0894576
4868,0.022901446
4869,0.1267896
4870,0.034613878
4872,0.057252556
4874,0.094901174
4875,0.08244312
4876,0.030515015
4877,0.027458996
4878,0.108706534
4879,0.24936768
4881,0.03280711
4882,0.21673924
4883,0.019364238
4884,0.16563621
4887,0.05395645
4888,0.08610228
4889,0.16101459
4890,0.051163405
4891,0.05395645
4892,0.021382779
4893,0.10583007
4894,0.08976942
4895,0.061629236
4896,0.030417204
4897,0.06171739
4898,0.22315046
4899,0.05395645
4900,0.043003768
4901,0.072820246
4903,0.05395645
4905,0.07521954
4906,0.043649495
4908,0.04589805
4909,0.02578333
4910,0.08631101
4911,0.1566666
4912,0.05327344
4913,0.69361115
4914,0.3026473
4915,0.35288543
4917,0.15743065
4918,0.28563944
4919,0.49325573
4920,0.038288027
4922,0.28563944
4923,0.05504465
4924,0.9682082
4926,0.13280144
4929,0.14772701
4931,0.25258404
4934,0.047169298
4935,0.28563944
4936,0.2080904
4938,0.28825748
4940,0.056322545
4943,0.080661416
4944,0.10517195
4945,0.44595128
4946,0.23132399
4948,0.04758832
4951,0.46732688
4952,0.25258404
4953,0.23278707
4954,0.33382475
4955,0.16095874
4957,0.7824396
4958,0.060442656
4959,0.45773286
4961,0.0036619008
4962,0.7213952
4964,0.5935236
4966,0.7742065
4967,0.58097744
4968,0.92961395
4969,0.38146895
4970,0.67545927
4971,0.15738642
4972,0.39852688
4973,0.20532548
4974,0.38775864
4975,0.7124955
4978,0.6576613
4979,0.17977631
4980,0.09744698
4981,0.33007222
4982,0.3708029
4983,0.4690297
4984,0.38440484
4985,0.3740783
4986,0.0036619008
4988,0.8441317
4989,0.41594392
4990,0.25912255
4992,0.0036619008
4993,0.0036619008
4995,0.21966237
4996,0.7687017
4997,0.47249445
4998,0.74692154
5000,0.118136615
5001,0.22420803
5002,0.0036619008
5004,0.4197489
5005,0.6424924
5007,0.1293799
5008,0.4304818
5010,0.42424777
5013,0.33936357
5015,0.25458914
5016,0.25284606
5017,0.5152319
5018,0.9041431
5019,0.7182667
5022,0.63467574
5024,0.89110065
5025,0.39132988
5027,0.30009437
5028,0.32829732
5029,0.3890926
5032,0.7345626
5033,0.18351477
5034,0.91178745
5035,0.9028033
5037,0.89110065
5038,0.52379656
5039,0.57752645
5040,0.98042125
5041,0.45504433
5043,0.119458884
5044,0.119458884
5046,0.54300976
5047,0.25636685
5049,0.5127775
5050,0.10888103
5052,0.38133824
5055,0.119458884
5056,0.26861712
5059,0.11247972
5060,0.19771197
5061,0.99450433
5062,0.1181716
5063,0.995483
5064,0.963924
5065,0.04572141
5067,0.07811728
5068,0.24881303
5069,0.101712614
5071,0.99616766
5072,0.12723991
5073,0.6657878
5074,0.27617502
5075,0.9954829
5076,0.992688
5078,0.097798705
5079,0.5960059
5080,0.2656754
5082,0.99616766
5083,0.7359126
5085,0.7523253
5087,0.9963258
5088,0.4232683
5089,0.99297667
5092,0.5842423
5094,0.9947027
5095,0.2903926
5096,0.99616766
5097,0.27173284
5098,0.30178136
5099,0.9946087
5101,0.6892164
5102,0.9938709
5103,0.37579143
5104,0.9902141
5105,0.3618755
5106,0.7038281
5107,0.4885745
5109,0.2864632
5110,0.99622184
5113,0.99739385
5114,0.34292686
5115,0.86685157
5116,0.13059178
5117,0.8125181
5119,0.95843506
5120,0.022881478
5122,0.8881758
5124,0.21296436
5125,0.8314524
5126,0.5517032
5127,0.99739385
5128,0.14572221
5130,0.99739385
5131,0.9355967
5132,0.9146917
5134,0.51745594
5135,0.9328151
5136,0.8284683
5137,0.99739385
5138,0.71490884
5139,0.041376293
5140,0.99739385
5141,0.21068889
5142,0.95843494
5144,0.99739385
5145,0.99739385
5146,0.09403315
5148,0.831651
5149,0.3430057
5150,0.22958314
5152,0.9004825
5153,0.99739385
5154,0.95843494
5155,0.93891966
5157,0.99739385
5159,0.99739385
5160,0.95843506
5162,0.7368144
5164,0.917639
5165,0.11733228
5166,0.40695164
5168,0.3262739
5169,0.8368616
5170,0.17122674
5171,0.7460404
5172,0.6094295
5174,0.1687983
5175,0.30409777
5176,0.11338499
5177,0.84211344
5178,0.72287846
5179,0.1555779
5180,0.17353714
5181,0.994172
5182,0.3556373
5183,0.12344515
5184,0.20053837
5185,0.0948109
5186,0.23669767
5187,0.5221359
5188,0.113126874
5189,0.92734134
5190,0.7655108
5191,0.75377107
5192,0.5872184
5193,0.08877471
5194,0.109345615
5195,0.23491067
5196,0.68041396
5197,0.037603855
5198,0.34907246
5199,0.013998181
5200,0.40695164
5201,0.9376872
5202,0.7740782
5203,0.87960213
5204,0.122089535
5206,0.30912346
5207,0.8771893
5208,0.94325817
5209,0.5350563
5210,0.56945395
5211,0.37579143
5212,0.15195975
5213,0.25492692
5218,0.05975768
5219,0.11799073
5220,0.3199673
5221,0.18839556
5222,0.37769985
5223,0.16448864
5224,0.18839556
5226,0.25080922
5227,0.12058374
5228,0.6131727
5229,0.18839556
5230,0.12243861
5231,0.11647186
5232,0.13328588
5233,0.13494772
5234,0.68750155
5235,0.23699158
5236,0.18839556
5238,0.2599163
5242,0.18839556
5243,0.53565115
5244,0.14150491
5245,0.18839556
5247,0.6131727
5248,0.18839556
5249,0.123405546
5251,0.11799073
5252,0.74735916
5254,0.5104952
5255,0.061606377
5256,0.09043658
5257,0.67417485
5259,0.18839556
5260,0.070670605
5262,0.35689998
5263,0.19181108
5264,0.069380045
5265,0.056920737
5266,0.05975294
5267,0.22557601
5269,0.03162253
5270,0.18348947
5271,0.18517652
5272,0.3792034
5273,0.037160933
5274,0.2635997
5276,0.028372437
5278,0.20821321
5280,0.0769788
5281,0.050913125
5282,0.62212396
5283,0.40416563
5284,0.018579423
5285,0.061751097
5286,0.14915156
5287,0.10616952
5290,0.2288597
5291,0.042394996
5292,0.08113727
5293,0.041584402
5295,0.13928363
5296,0.123910695
5297,0.020022303
5298,0.03428939
5299,0.1699152
5300,0.06495714
5301,0.39880455
5302,0.18377611
5304,0.113357514
5305,0.10792509
5306,0.15891415
5308,0.024626732
5309,0.02597794
5310,0.17103198
5313,0.44835746
5315,0.4178178
5316,0.2708983
5317,0.24181727
5319,0.9116053
5320,0.18212593
5321,0.35264796
5322,0.35363513
5323,0.17698929
5324,0.6357029
5325,0.38982466
5326,0.5088516
5328,0.3557913
5330,0.5054119
5331,0.42225462
5332,0.5295727
5335,0.1691195
5336,0.4731491
5337,0.1928297
5338,0.32240486
5339,0.17461804
5341,0.08493477
5342,0.46309584
5343,0.47534806
5344,0.43191612
5345,0.4992455
5346,0.7559681
5347,0.037000954
5349,0.36268243
5350,0.12607208
5351,0.46997353
5352,0.5538775
5353,0.8175503
5354,0.40700132
5355,0.21894264
5356,0.24664694
5357,0.28038305
5359,0.110199004
5362,0.87402624
5365,0.07921207
5366,0.5420719
5367,0.7641561
5368,0.5167457
5371,0.56850374
5372,0.90598214
5373,0.69736975
5375,0.66881716
5377,0.73260415
5378,0.6000005
5379,0.7397206
5380,0.49347442
5381,0.6616204
5382,0.7731556
5383,0.6387773
5384,0.044388205
5385,0.32852817
5386,0.56415063
5387,0.7731556
5389,0.59347916
5391,0.63888115
5392,0.5698697
5396,0.84568197
5397,0.89604855
5400,0.7619866
5403,0.74709225
5404,0.56766117
5406,0.2749067
5407,0.35588998
5408,0.6308712
5409,0.54792124
5410,0.9454858
5411,0.1646601
5412,0.72643495
5413,0.36945015
5416,0.16095257
5417,0.06234032
5418,0.10344884
5420,0.5438045
5423,0.07656503
5425,0.6687998
5426,0.106928706
5428,0.60558766
5430,0.8129835
5432,0.17342871
5437,0.19408101
5439,0.14952016
5442,0.2373667
5443,0.29136825
5444,0.3518562
5445,0.5438045
5446,0.27835625
5448,0.5417114
5449,0.23183298
5450,0.6680974
5452,0.15988371
5454,0.38174775
5455,0.41450906
5458,0.5785111
5459,0.74160963
5460,0.1956299
5461,0.20990512
5462,0.1400159
5465,0.14001593
5466,0.30165055
5467,0.37579143
5468,0.10017267
5469,0.14004442
5471,0.37579143
5473,0.19390967
5475,0.24583691
5476,0.2116296
5477,0.08299431
5479,0.3269199
5480,0.099046856
5481,0.14001593
5482,0.27458256
5484,0.99503654
5485,0.29626685
5486,0.7656581
5487,0.37260044
5488,0.5534012
5489,0.11342716
5491,0.9956017
5492,0.16809523
5493,0.08314675
5494,0.99503654
5495,0.07147783
5496,0.08469859
5497,0.13454434
5498,0.10907245
5499,0.015104741
5501,0.2239519
5502,0.3389259
5503,0.9950365
5505,0.99503654
5506,0.027043074
5507,0.07917476
5509,0.040394843
5510,0.4164371
5514,0.12402961
5515,0.12749192
5517,0.05848506
5518,0.20232052
5519,0.12795839
5520,0.0931465
5521,0.123554856
5522,0.87088424
5524,0.9512643
5525,0.049738258
5526,0.09135789
5528,0.14121032
5529,0.22106275
5531,0.15063068
5532,0.30121228
5534,0.4882707
5535,0.07850006
5538,0.5190342
5539,0.016563475
5540,0.06866336
5541,0.05544883
5544,0.05794397
5545,0.27783912
5547,0.07360312
5548,0.081350416
5552,0.2747372
5553,0.2983831
5554,0.13363504
5555,0.11394495
5556,0.15913537
5557,0.10176885
5558,0.06423995
5559,0.18086576
5560,0.10176885
5561,0.28123808
5563,0.94699156
5564,0.0679636
5565,0.0679636
5567,0.4960294
5569,0.8891208
5570,0.18732196
5573,0.028797805
5575,0.25312507
5576,0.17776644
5577,0.0679636
5578,0.14934999
5579,0.09980902
5580,0.18732196
5581,0.31349528
5582,0.10740793
5584,0.18546823
5586,0.63638526
5587,0.009237409
5588,0.18732196
5589,0.43433976
5590,0.94762623
5592,0.18732196
5593,0.9100728
5594,0.49169022
5595,0.0679636
5598,0.0679636
5599,0.0679636
5600,0.9781618
5602,0.20936334
5603,0.0679636
5604,0.9267007
5605,0.8542248
5608,0.9901637
5609,0.09980902
5611,0.9096318
5612,0.7094514
5613,0.7807993
5614,0.055071324
5617,0.8924073
5618,0.6441908
5619,0.4037955
5620,0.8519995
5621,0.8842329
5622,0.82224697
5624,0.8039923
5625,0.6589073
5626,0.9789948
5627,0.22732142
5628,0.7094514
5629,0.38660294
5631,0.31532395
5632,0.595711
5633,0.9164412
5634,0.43729818
5635,0.7911371
5638,0.4936713
5641,0.9120842
5642,0.07949525
5644,0.10454452
5645,0.9151447
5646,0.98066056
5647,0.33229512
5650,0.8949832
5651,0.23007536
5652,0.9452833
5653,0.9070019
5654,0.13545123
5655,0.53733325
5656,0.9380702
5657,0.9479543
5658,0.9412715
5659,0.049343795
5661,0.76534516
5662,0.34386486
5663,0.96893895
5664,0.9390481
5665,0.28103358
5668,0.46535194
5669,0.3970688
5670,0.59940654
5671,0.1201396
5672,0.89344406
5673,0.12977096
5674,0.053310633
5675,0.35415524
5676,0.7295925
5677,0.9725833
5680,0.98603106
5683,0.8048761
5684,0.1300678
5685,0.43061844
5686,0.58485484
5687,0.34209532
5688,0.7323805
5689,0.904186
5690,0.8245634
5692,0.934652
5693,0.7170243
5694,0.44223836
5695,0.64021647
5698,0.032629102
5699,0.34386486
5703,0.9233099
5704,0.9878351
5705,0.5548146
5706,0.48610348
5707,0.1957643
5710,0.34386486
5711,0.6990447
5712,0.86314106
5713,0.29431683
5714,0.3544324
5715,0.7949086
5716,0.9807991
5717,0.877445
5719,0.69043326
5720,0.8883091
5721,0.33780754
5722,0.8015536
5724,0.41041815
5726,0.9807991
5727,0.20227331
5729,0.8174356
5730,0.73815995
5732,0.95572424
5733,0.5520227
5734,0.3544324
5736,0.49565357
5739,0.97984135
5740,0.20235622
5741,0.46091688
5743,0.9861144
5744,0.67931
5745,0.937549
5746,0.84245765
5748,0.3482178
5751,0.78923947
5752,0.97984135
5753,0.8733906
5754,0.8516804
5757,0.51631355
5758,0.29115254
5759,0.6706577
5760,0.7994084
5763,0.8047985
5764,0.939005
5765,0.74109983
5766,0.7645556
5769,0.9850261
5771,0.49418133
5772,0.98592913
5775,0.9850261
5776,0.9730221
5777,0.9515832
5778,0.72039974
5780,0.9839633
5781,0.37162086
5783,0.6194031
5784,0.90884614
5789,0.41560385
5790,0.11757031
5791,0.16040775
5792,0.23937225
5793,0.995333
5794,0.4910227
5795,0.660527
5797,0.9952247
5798,0.08679205
5799,0.1335277
5800,0.6699203
5801,0.106236696
5803,0.660527
5804,0.051415205
5805,0.34320533
5807,0.037668556
5808,0.16110414
5812,0.1731767
5814,0.19970787
5815,0.54632765
5816,0.050765604
5817,0.37579143
5818,0.9283689
5819,0.7866069
5821,0.46150193
5822,0.3096447
5824,0.94655716
5825,0.54632765
5826,0.92418003
5827,0.22483724
5828,0.06095329
5829,0.6067226
5832,0.32853067
5833,0.7893166
5834,0.9580729
5835,0.33082783
5836,0.19323024
5837,0.26031327
5840,0.795962
5841,0.55312425
5842,0.2900388
5843,0.64832205
5845,0.71696335
5847,0.82748485
5848,0.83194923
5849,0.8955097
5850,0.5818232
5853,0.16968524
5854,0.6958566
5855,0.9270514
5856,0.46303323
5858,0.8860229
5861,0.9270514
5863,0.44895062
5864,0.8051216
5867,0.06234929
5868,0.8877033
5869,0.09757447
5870,0.8841686
5873,0.53920126
5874,0.6716682
5875,0.64832205
5876,0.766155
5881,0.7325162
5882,0.66974944
5883,0.86494505
5884,0.94571006
5885,0.2344023
5886,0.05806023
5887,0.05588433
5888,0.054892093
5889,0.07734659
5890,0.20051706
5891,0.440706
5892,0.024479866
5893,0.033901066
5894,0.021829814
5896,0.022430927
5898,0.20051706
5899,0.17367241
5900,0.14901888
5901,0.084454864
5902,0.090521246
5903,0.036068827
5904,0.064900756
5905,0.022179514
5906,0.02787295
5907,0.12645441
5908,0.024242878
5909,0.031772673
5911,0.092936665
5912,0.04232979
5913,0.09433597
5916,0.028201044
5918,0.07474035
5919,0.0568662
5920,0.09884101
5921,0.20051706
5922,0.0241808
5923,0.020501524
5925,0.3920828
5927,0.043548405
5928,0.10131523
5929,0.09484005
5930,0.022167027
5932,0.08514649
5933,0.23297718
5934,0.15526089
5935,0.035701632
5937,0.101558626
5938,0.01831147
5939,0.33263475
5942,0.09385827
5943,0.072053164
5944,0.09256163
5947,0.057049036
5949,0.46479607
5950,0.90011877
5952,0.024662286
5953,0.118775964
5954,0.07726529
5955,0.20426154
5956,0.054481924
5957,0.10273671
5958,0.09305602
5959,0.33263475
5960,0.26257098
5961,0.19146621
5962,0.37802354
5963,0.2958045
5964,0.11765984
5965,0.072745204
5966,0.5868512
5972,0.19952011
5974,0.06411335
5975,0.9596989
5978,0.20554727
5979,0.5176131
5980,0.121111155
5981,0.13260183
5982,0.1408135
5983,0.94336534
5985,0.23969343
5987,0.72673875
5988,0.8470542
5989,0.8312823
5990,0.7208383
5991,0.33985925
5992,0.771595
5995,0.14934719
5996,0.47153568
5997,0.31411973
5998,0.81557477
5999,0.47160584
6000,0.36395895
6001,0.16233838
6002,0.6334646
6003,0.8290442
6004,0.30634668
6007,0.77079713
6009,0.30634668
6012,0.22403795
6013,0.11233792
6015,0.37579143
6017,0.22403795
6019,0.72001445
6020,0.3879767
6022,0.23939264
6023,0.47153568
6024,0.45870653
6026,0.7656157
6027,0.64984316
6030,0.81557465
6031,0.47153568
6032,0.3298713
6033,0.8628916
6034,0.81557465
6036,0.90844536
6037,0.384932
6038,0.9398209
6039,0.06687361
6041,0.8686249
6043,0.9484428
6045,0.45262688
6047,0.95303893
6048,0.65021724
6049,0.82753265
6050,0.8613107
6051,0.8156258
6053,0.9074365
6055,0.7506026
6056,0.8861393
6057,0.9709388
6058,0.9094589
6059,0.5618274
6060,0.35045552
6061,0.74217075
6064,0.9323925
6065,0.329238
6066,0.6943716
6069,0.92619914
6070,0.73708636
6071,0.59835696
6072,0.96187633
6073,0.83585405
6074,0.47427922
6075,0.24706769
6076,0.3511498
6078,0.9750937
6083,0.040186882
6084,0.6093046
6085,0.40125915
6086,0.064453065
6087,0.23598847
6088,0.09052166
6090,0.23598847
6091,0.17819509
6092,0.13979372
6093,0.21941224
6094,0.37733638
6096,0.13979372
6097,0.23598847
6098,0.054063052
6099,0.096123904
6100,0.052584082
6102,0.080081195
6103,0.12044954
6104,0.040949702
6105,0.37733638
6106,0.09926233
6108,0.105792165
6109,0.030092359
6110,0.13979372
6111,0.23598847
6112,0.09052166
6113,0.05773878
6115,0.12541169
6116,0.096123904
6118,0.23598847
6119,0.054063052
6120,0.1200501
6123,0.37733638
6125,0.09052166
6126,0.22176048
6127,0.19825971
6128,0.08370718
6130,0.090338856
6132,0.23598847
6133,0.21251866
6134,0.05773878
6135,0.80564874
6137,0.1607317
6138,0.66001874
6140,0.23782817
6141,0.41607028
6145,0.40956584
6146,0.3935171
6147,0.8159208
6148,0.94012487
6150,0.94012487
6151,0.80564874
6152,0.30043536
6153,0.07020688
6154,0.554312
6156,0.92944336
6159,0.46142745
6160,0.37579143
6162,0.39273107
6163,0.40956584
6164,0.7896044
6165,0.37579143
6166,0.25212562
6167,0.24469376
6169,0.80449104
6170,0.8273454
6171,0.80564874
6173,0.25155184
6174,0.66001874
6175,0.03900683
6178,0.80564874
6181,0.3757914
6183,0.66001874
6184,0.29289448
6185,0.8996245
6187,0.9056467
6188,0.5675207
6191,0.33451748
6192,0.71502554
6193,0.33451748
6195,0.7033056
6196,0.8996245
6197,0.90786517
6198,0.8343049
6199,0.33451748
6200,0.33451748
6201,0.8996245
6202,0.32617408
6203,0.14739123
6206,0.33451748
6207,0.33451748
6208,0.72716373
6211,0.8420621
6213,0.8023764
6215,0.86591554
6216,0.33143628
6217,0.7094135
6218,0.8996245
6219,0.7094135
6220,0.42790914
6222,0.8490604
6223,0.42790914
6224,0.20995247
6226,0.20897368
6227,0.27556783
6230,0.72961074
6232,0.33451748
6233,0.17066836
6234,0.82711375
6240,0.94174314
6241,0.17887223
6243,0.14611688
6244,0.14611688
6245,0.14611688
6246,0.14611688
6247,0.9544479
6248,0.14611688
6253,0.14611688
6254,0.94174314
6255,0.14611688
6256,0.14611688
6257,0.26284784
6258,0.95259655
6259,0.14611688
6261,0.14611688
6262,0.14611688
6263,0.16582415
6265,0.14611688
6267,0.14611688
6268,0.5902239
6269,0.7463912
6271,0.2226476
6272,0.14611688
6273,0.083998024
6274,0.14611685
6276,0.14611685
6277,0.94174314
6278,0.8821127
6281,0.94174314
6282,0.08647913
6283,0.14611688
6292,0.663899
6293,0.21558467
6294,0.04373434
6296,0.064184725
6297,0.73479164
6299,0.8082712
6300,0.18412939
6301,0.44653577
6302,0.18832824
6303,0.9628552
6304,0.1591669
6305,0.055898607
6306,0.112526596
6310,0.8843992
6311,0.4074376
6312,0.60419506
6314,0.9628552
6315,0.2892253
6317,0.9628552
6318,0.055529058
6320,0.08446121
6322,0.68914413
6323,0.017696619
6325,0.13925159
6326,0.5944205
6328,0.69618875
6329,0.87353903
6330,0.09147993
6331,0.72369623
6332,0.08893877
6334,0.17417109
6335,0.91300315
6336,0.9554256
6337,0.9554256
6338,0.7668721
6339,0.96822286
6340,0.79531825
6341,0.346699
6342,0.965316
6343,0.44715363
6344,0.9554256
6345,0.9554256
6346,0.17343014
6347,0.16111523
6348,0.96822286
6349,0.24228075
6350,0.035493165
6354,0.9920068
6355,0.13973346
6356,0.9793166
6358,0.96822286
6361,0.60236657
6362,0.9138989
6363,0.44537008
6365,0.9554256
6366,0.9554256
6369,0.9745525
6370,0.13311502
6371,0.33989453
6372,0.9920068
6373,0.82546437
6374,0.8788163
6375,0.9920068
6376,0.97829354
6380,0.9554256
6382,0.9554256
6383,0.5769949
6384,0.31262264
6385,0.21169925
6386,0.21611348
6387,0.10379368
6388,0.953558
6389,0.12930489
6391,0.953558
6392,0.09668076
6393,0.18092835
6394,0.20024368
6395,0.12952721
6396,0.8020238
6397,0.37005532
6398,0.21950439
6399,0.16681632
6400,0.7111478
6402,0.60539883
6403,0.22873992
6404,0.42883137
6405,0.7518549
6406,0.56890976
6407,0.044270545
6410,0.10555774
6412,0.11350626
6413,0.39797798
6414,0.12952721
6415,0.8020238
6416,0.69070977
6417,0.6854758
6418,0.66734064
6420,0.20744851
6421,0.953558
6422,0.35455707
6423,0.12952721
6425,0.27049243
6427,0.38024414
6429,0.37579143
6430,0.3683952
6434,0.44842708
6436,0.96474147
6438,0.7132871
6440,0.95286447
6441,0.08596179
6443,0.2716431
6445,0.65154135
6446,0.9732492
6448,0.99087036
6449,0.14215323
6450,0.37072146
6451,0.100090235
6452,0.28400022
6453,0.7992974
6454,0.9921204
6455,0.58729565
6458,0.99250156
6459,0.23219329
6461,0.22723234
6462,0.25205693
6463,0.30709743
6464,0.99434876
6465,0.3354969
6466,0.37579143
6467,0.84487206
6469,0.8024902
6470,0.5363717
6472,0.8429213
6473,0.83934796
6474,0.23400241
6477,0.99434876
6478,0.3629851
6480,0.9757263
6481,0.5363717
6482,0.17295685
6484,0.99434876
6485,0.1516332
6486,0.30422056
6490,0.22899714
6491,0.033198535
6492,0.13259059
6493,0.042087793
6494,0.071826845
6495,0.4748318
6497,0.20892543
6499,0.05628431
6500,0.75227237
6501,0.8627414
6504,0.25130627
6505,0.30701354
6506,0.89925647
6510,0.78159744
6511,0.2766622
6512,0.35100842
6513,0.11667806
6514,0.09030053
6515,0.14633742
6516,0.21314639
6518,0.20634529
6519,0.5105115
6520,0.3018604
6523,0.23019123
6525,0.16058809
6527,0.6935145
6528,0.3731975
6529,0.26574844
6530,0.35136038
6532,0.18058583
6534,0.070884585
6535,0.11063865
6536,0.18993872
6537,0.430386
6540,0.112710714
6541,0.2825402
6542,0.08517423
6543,0.7600435
6545,0.054278404
6546,0.20977953
6547,0.8963107
6548,0.430386
6549,0.14509508
6550,0.22377878
6551,0.3942439
6552,0.07944122
6553,0.37587827
6554,0.16242337
6555,0.2600016
6556,0.15806916
6559,0.094741255
6560,0.22071746
6561,0.07592136
6565,0.44921616
6566,0.430386
6567,0.09750533
6568,0.5929471
6569,0.15693524
6570,0.25761542
6571,0.4962461
6572,0.33525395
6573,0.0657137
6575,0.20977953
6576,0.2982657
6577,0.084649354
6579,0.20977953
6580,0.06030646
6582,0.4962461
6583,0.18811712
6585,0.14866203
6586,0.11273572
6588,0.124249846
6591,0.07516256
6593,0.22255182
6594,0.061962068
6596,0.148662
6597,0.059663832
6598,0.15431154
6601,0.014028639
6602,0.031095386
6603,0.017661393
6604,0.08677533
6605,0.18812886
6607,0.124830574
6608,0.036634713
6610,0.094581515
6611,0.021208137
6613,0.09872824
6614,0.6815698
6616,0.081456155
6617,0.023355812
6619,0.098382056
6621,0.57551
6622,0.05650741
6624,0.13780549
6625,0.11081886
6626,0.14803833
6627,0.09733221
6628,0.035122037
6629,0.31475604
6630,0.107213944
6631,0.108140886
6632,0.1474174
6634,0.07809758
6635,0.26426357
6636,0.12274429
6637,0.21853754
6638,0.8988091
6642,0.6427694
6643,0.12865075
6644,0.096787035
6646,0.07429072
6647,0.11196986
6648,0.20779327
6649,0.67550236
6653,0.5301979
6654,0.59750295
6655,0.037154198
6656,0.16994008
6658,0.47411883
6660,0.4287356
6661,0.31629598
6662,0.19802886
6663,0.5798853
6664,0.023198813
6665,0.31224638
6667,0.31601477
6668,0.89823943
6669,0.5159492
6670,0.18664947
6672,0.083643824
6675,0.5371885
6676,0.32033968
6678,0.10859844
6679,0.603902
6681,0.7354349
6682,0.45904338
6683,0.81814015
6686,0.8898604
6687,0.12245968
6688,0.39673215
6689,0.08784369
6690,0.601562
6693,0.20132896
6694,0.07267493
6695,0.76735854
6697,0.12002489
6699,0.060689777
6700,0.10780156
6701,0.15193263
6702,0.14426991
6703,0.06385404
6706,0.2693712
6707,0.023807168
6708,0.023921847
6709,0.23672694
6711,0.05292374
6712,0.051280707
6714,0.047640055
6716,0.2320931
6719,0.07470137
6721,0.022141278
6722,0.2627797
6723,0.025262624
6724,0.099517584
6725,0.11541408
6726,0.15892845
6727,0.022141278
6729,0.0365808
6730,0.10146442
6731,0.53395677
6734,0.022141308
6735,0.25296575
6736,0.2628576
6737,0.21327016
6738,0.03782031
6742,0.12841189
6744,0.021945536
6745,0.5339568
6746,0.055327445
6748,0.026181698
6749,0.89801335
6751,0.60771424
