tp_datos_id,tfidf_net_tri
4582,0.27506387
4584,0.2662468
4585,0.56458914
4587,0.9736779
4588,0.8214369
4589,0.1151045
4590,0.46197402
4592,0.93734443
4593,0.8450767
4595,0.91462946
4596,0.62697124
4597,0.7242706
4598,0.098086506
4599,0.6380527
4600,0.27455133
4601,0.20220134
4602,0.5557212
4604,0.40526444
4606,0.42062703
4607,0.3448842
4608,0.35228652
4609,0.22269812
4610,0.20517573
4611,0.29408205
4614,0.3549632
4616,0.40517113
4617,0.18672875
4619,0.180177
4620,0.8605293
4622,0.26847225
4624,0.616979
4625,0.13019133
4627,0.41247642
4628,0.2574045
4630,0.20317322
4631,0.24138603
4632,0.7214152
4634,0.31622368
4635,0.23981747
4637,0.17283991
4639,0.122700274
4641,0.6961359
4642,0.15709335
4644,0.21440858
4646,0.28094822
4649,0.7169586
4650,0.9805075
4655,0.9805075
4656,0.49169803
4657,0.8736669
4658,0.9805075
4659,0.49169803
4661,0.8362863
4664,0.26544142
4666,0.6269958
4667,0.8582438
4669,0.49169803
4670,0.09004301
4671,0.9805075
4672,0.49169803
4673,0.15767479
4674,0.10160068
4675,0.20040512
4677,0.32945842
4678,0.43459988
4679,0.16734067
4680,0.09004301
4681,0.25608128
4682,0.61527914
4684,0.49169803
4687,0.15380666
4688,0.39785743
4689,0.8332205
4690,0.10160068
4691,0.49169803
4692,0.9805075
4693,0.9805075
4694,0.9805075
4695,0.09004301
4696,0.8880116
4697,0.47392976
4698,0.17588717
4699,0.27950865
4700,0.13595727
4702,0.06475514
4703,0.21992883
4704,0.49438962
4705,0.047093183
4706,0.49376673
4707,0.16292885
4708,0.25199988
4709,0.16460487
4710,0.28122094
4711,0.11646935
4712,0.74512553
4713,0.809335
4714,0.90328395
4715,0.30601475
4716,0.7256621
4717,0.9044241
4719,0.27875495
4720,0.7711645
4722,0.108474284
4723,0.93133104
4724,0.32580414
4725,0.27623504
4726,0.18288416
4729,0.40381017
4730,0.2817518
4731,0.66862845
4732,0.66823936
4734,0.12970644
4735,0.63066715
4736,0.46310014
4737,0.13151339
4738,0.24313682
4739,0.73835075
4740,0.8125899
4742,0.7451039
4744,0.39955994
4745,0.8427987
4747,0.5749491
4748,0.28903738
4749,0.81885934
4750,0.66169035
4752,0.16432303
4753,0.31658724
4754,0.37608317
4755,0.64029413
4757,0.39372766
4758,0.33657804
4759,0.30289465
4760,0.18456373
4762,0.56265485
4765,0.9430084
4766,0.86956275
4768,0.9048324
4769,0.8164307
4770,0.6469667
4771,0.96556693
4773,0.5716472
4774,0.91266155
4775,0.6116841
4777,0.92949224
4778,0.58191603
4779,0.9600843
4782,0.31081924
4783,0.70872706
4784,0.80173254
4785,0.8302345
4786,0.8788302
4787,0.6116841
4788,0.9447647
4789,0.7234904
4790,0.6116841
4791,0.93699133
4793,0.91756964
4794,0.45571312
4795,0.95004696
4797,0.85034084
4798,0.4166772
4799,0.8926933
4800,0.80845815
4802,0.58166647
4803,0.5320164
4807,0.92949224
4808,0.51766473
4809,0.899071
4810,0.84404516
4812,0.7515994
4813,0.85194266
4814,0.8155706
4819,0.93631864
4820,0.928388
4821,0.81690097
4823,0.79826796
4825,0.8002575
4826,0.41864267
4828,0.8397309
4829,0.88017654
4830,0.7098973
4831,0.5480568
4832,0.7697902
4833,0.87453693
4834,0.7280183
4835,0.09936103
4836,0.7561333
4840,0.7413826
4842,0.8266191
4843,0.9348739
4844,0.29610294
4845,0.07884744
4846,0.63494146
4847,0.29679644
4848,0.66991764
4849,0.7983146
4850,0.9541943
4852,0.9234947
4853,0.8164307
4854,0.8216695
4856,0.2905665
4857,0.09042394
4858,0.36727142
4859,0.9586576
4860,0.900771
4864,0.080426425
4866,0.083521634
4867,0.14009446
4868,0.05248332
4869,0.18097246
4870,0.06668389
4872,0.08967584
4874,0.1372126
4875,0.119968295
4876,0.05744055
4877,0.05036375
4878,0.1536353
4879,0.304827
4881,0.059796125
4882,0.26917082
4883,0.042403698
4884,0.20993608
4887,0.083521634
4888,0.12288755
4889,0.20288947
4890,0.086336315
4891,0.083521634
4892,0.051573336
4893,0.15414986
4894,0.13259536
4895,0.113244236
4896,0.061499566
4897,0.09436327
4898,0.27967367
4899,0.083521634
4900,0.07900676
4901,0.1258721
4903,0.083521634
4905,0.11823866
4906,0.08297172
4908,0.08091906
4909,0.056318253
4910,0.13518474
4911,0.21035069
4912,0.08747852
4913,0.70008326
4914,0.33524936
4915,0.39746794
4917,0.18642992
4918,0.33092785
4919,0.5226152
4920,0.0687466
4922,0.33092785
4923,0.09459823
4924,0.9462513
4926,0.17902741
4929,0.2112773
4931,0.29799926
4934,0.08985159
4935,0.33092785
4936,0.24675849
4938,0.3337273
4940,0.09172386
4943,0.11504674
4944,0.15381357
4945,0.4775345
4946,0.27290255
4948,0.08468598
4951,0.487923
4952,0.29799926
4953,0.28041035
4954,0.3749566
4955,0.19835678
4957,0.7645077
4958,0.09964815
4959,0.4739083
4961,0.013658524
4962,0.7203317
4964,0.59615177
4966,0.75634
4967,0.5877319
4968,0.9019894
4969,0.4034103
4970,0.6740405
4971,0.21076113
4972,0.4384341
4973,0.25101227
4974,0.39507756
4975,0.70087135
4978,0.65224886
4979,0.22020197
4980,0.14576733
4981,0.37643123
4982,0.4253534
4983,0.4890505
4984,0.4220743
4985,0.4112708
4986,0.013658524
4988,0.82205206
4989,0.4428141
4990,0.30688578
4992,0.013658524
4993,0.013658524
4995,0.2702872
4996,0.73239475
4997,0.48190454
4998,0.73804355
5000,0.1539748
5001,0.2745154
5002,0.013658524
5004,0.46601516
5005,0.6404121
5007,0.18694165
5008,0.4519008
5010,0.46693745
5013,0.3610031
5015,0.30024502
5016,0.29406196
5017,0.5274966
5018,0.88560426
5019,0.70276386
5022,0.62223154
5024,0.8729441
5025,0.42646146
5027,0.37765634
5028,0.36636865
5029,0.41700137
5032,0.7436048
5033,0.22381753
5034,0.8893038
5035,0.89047813
5037,0.8729441
5038,0.527958
5039,0.58524454
5040,0.962186
5041,0.48718286
5043,0.15561068
5044,0.15561068
5046,0.5861083
5047,0.2903099
5049,0.5224369
5050,0.14215052
5052,0.4104083
5055,0.15561068
5056,0.29702538
5059,0.1670132
5060,0.24127701
5061,0.9815711
5062,0.17092273
5063,0.9832853
5064,0.93253136
5065,0.07655206
5067,0.11621103
5068,0.2907426
5069,0.1459091
5071,0.98504794
5072,0.17076835
5073,0.6806714
5074,0.32255614
5075,0.9832853
5076,0.9793204
5078,0.13820866
5079,0.6005983
5080,0.32082477
5082,0.98504794
5083,0.73352844
5085,0.735775
5087,0.985398
5088,0.4496809
5089,0.97780144
5092,0.6070211
5094,0.9822532
5095,0.35445493
5096,0.98504794
5097,0.30304262
5098,0.35538405
5099,0.9818431
5101,0.67971766
5102,0.97892106
5103,0.41247642
5104,0.97126484
5105,0.3946066
5106,0.7107066
5107,0.5087285
5109,0.32972443
5110,0.98515266
5113,0.98932594
5114,0.38708407
5115,0.8323775
5116,0.18848407
5117,0.78345215
5119,0.9341409
5120,0.054189563
5122,0.8629298
5124,0.24567986
5125,0.80161846
5126,0.5576952
5127,0.98932594
5128,0.19826731
5130,0.98932594
5131,0.902583
5132,0.87893784
5134,0.53147143
5135,0.9070713
5136,0.8159089
5137,0.98932594
5138,0.70682436
5139,0.07529995
5140,0.98932594
5141,0.25073588
5142,0.9341409
5144,0.98932594
5145,0.98932594
5146,0.14207375
5148,0.79948616
5149,0.3501498
5150,0.28833604
5152,0.87962353
5153,0.98932594
5154,0.9341409
5155,0.906942
5157,0.98932594
5159,0.98932594
5160,0.9341409
5162,0.72481614
5164,0.8943988
5165,0.16930923
5166,0.44304302
5168,0.37739536
5169,0.81405187
5170,0.2237171
5171,0.7478589
5172,0.6078532
5174,0.22313434
5175,0.34297523
5176,0.14324248
5177,0.82402086
5178,0.6925981
5179,0.23609677
5180,0.2226283
5181,0.9809495
5182,0.3898772
5183,0.16165426
5184,0.24583724
5185,0.14166105
5186,0.29101998
5187,0.5587038
5188,0.14655125
5189,0.9055573
5190,0.7616924
5191,0.7454979
5192,0.5920016
5193,0.13145506
5194,0.15280557
5195,0.29665762
5196,0.69589216
5197,0.06572074
5198,0.37644616
5199,0.036025703
5200,0.44304302
5201,0.9205596
5202,0.77250254
5203,0.85978234
5204,0.16589987
5206,0.34735182
5207,0.85800993
5208,0.91267586
5209,0.5431486
5210,0.5856948
5211,0.41247642
5212,0.2201977
5213,0.3130307
5218,0.09793234
5219,0.15968367
5220,0.37022597
5221,0.25894028
5222,0.40114415
5223,0.22608402
5224,0.25894028
5226,0.29707742
5227,0.17435727
5228,0.61499006
5229,0.25894028
5230,0.16748741
5231,0.1670655
5232,0.18468478
5233,0.19917741
5234,0.6931515
5235,0.28505838
5236,0.25894028
5238,0.31178522
5242,0.25894028
5243,0.5727812
5244,0.19652203
5245,0.25894028
5247,0.61499006
5248,0.25894028
5249,0.17353702
5251,0.15968367
5252,0.73261523
5254,0.55031705
5255,0.09895024
5256,0.13389188
5257,0.6759547
5259,0.25894028
5260,0.11009526
5262,0.39779723
5263,0.22896913
5264,0.110429704
5265,0.09277025
5266,0.10256392
5267,0.2745039
5269,0.06202835
5270,0.22956365
5271,0.22702444
5272,0.4418328
5273,0.07268196
5274,0.31478673
5276,0.058314085
5278,0.2575477
5280,0.13833961
5281,0.0821625
5282,0.6187975
5283,0.44065133
5284,0.039758295
5285,0.10627183
5286,0.194426
5287,0.14467716
5290,0.27896568
5291,0.07047838
5292,0.12896398
5293,0.07285753
5295,0.18316585
5296,0.16913551
5297,0.04462561
5298,0.06712726
5299,0.22522676
5300,0.09727797
5301,0.4277611
5302,0.23930752
5304,0.15705797
5305,0.14856565
5306,0.2122837
5308,0.045854837
5309,0.05432731
5310,0.21549433
5313,0.47099236
5315,0.4383486
5316,0.32077646
5317,0.28769377
5319,0.8778732
5320,0.24423826
5321,0.3812893
5322,0.39138868
5323,0.22535113
5324,0.64892596
5325,0.43209484
5326,0.5237787
5328,0.43083006
5330,0.51326466
5331,0.4448635
5332,0.54994154
5335,0.21689644
5336,0.51917726
5337,0.24070972
5338,0.35728237
5339,0.20838836
5341,0.13467902
5342,0.47749352
5343,0.48979476
5344,0.46054837
5345,0.5289188
5346,0.7468822
5347,0.06661397
5349,0.3965353
5350,0.16784626
5351,0.49097925
5352,0.5655335
5353,0.78641915
5354,0.4181388
5355,0.28263086
5356,0.2982359
5357,0.33927155
5359,0.14595321
5362,0.8491309
5365,0.12586567
5366,0.5503639
5367,0.7536584
5368,0.5460294
5371,0.5919818
5372,0.87908685
5373,0.7063801
5375,0.6639674
5377,0.71784353
5378,0.60777366
5379,0.6999863
5380,0.5383679
5381,0.66225195
5382,0.7660123
5383,0.6449052
5384,0.07554868
5385,0.36208266
5386,0.57785916
5387,0.7660123
5389,0.6075315
5391,0.6473022
5392,0.580463
5396,0.82180953
5397,0.85712886
5400,0.7520231
5403,0.7305803
5404,0.57927597
5406,0.3139563
5407,0.39601755
5408,0.6305995
5409,0.55682945
5410,0.9176688
5411,0.20841101
5412,0.71461886
5413,0.40741944
5416,0.21015403
5417,0.095630914
5418,0.14206442
5420,0.5579798
5423,0.1147733
5425,0.68041754
5426,0.15314966
5428,0.61179787
5430,0.78473604
5432,0.2146245
5437,0.2429069
5439,0.18455926
5442,0.2761674
5443,0.3400035
5444,0.3957684
5445,0.5579798
5446,0.3064583
5448,0.55520666
5449,0.2813088
5450,0.66848534
5452,0.20739841
5454,0.4251514
5455,0.4505001
5458,0.5961536
5459,0.746415
5460,0.23512626
5461,0.2394718
5462,0.17272976
5465,0.17272976
5466,0.34490758
5467,0.41247642
5468,0.15401426
5469,0.18561253
5471,0.41247642
5473,0.241972
5475,0.29030424
5476,0.2562313
5477,0.12365824
5479,0.3704849
5480,0.16189197
5481,0.17272976
5482,0.32153964
5484,0.98285615
5485,0.32410538
5486,0.7602147
5487,0.40744993
5488,0.58469737
5489,0.16276118
5491,0.98385024
5492,0.22827622
5493,0.12502885
5494,0.98285615
5495,0.10832915
5496,0.1272262
5497,0.18240505
5498,0.15165922
5499,0.038059264
5501,0.25877732
5502,0.39594188
5503,0.98285615
5505,0.98285615
5506,0.05269298
5507,0.11410147
5509,0.071243614
5510,0.4369856
5514,0.16499263
5515,0.16922057
5517,0.08840799
5518,0.25563228
5519,0.17559454
5520,0.13909575
5521,0.17681676
5522,0.85854805
5524,0.9285245
5525,0.08812061
5526,0.13312024
5528,0.19953439
5529,0.25784102
5531,0.190323
5532,0.3435689
5534,0.4805499
5535,0.12455121
5538,0.54410684
5539,0.04047966
5540,0.11071491
5541,0.10253623
5544,0.0939208
5545,0.3102907
5547,0.11300367
5548,0.116980076
5552,0.30646852
5553,0.35611323
5554,0.17045382
5555,0.1613076
5556,0.2050069
5557,0.13279971
5558,0.09339666
5559,0.22511455
5560,0.13279971
5561,0.33798826
5563,0.92433
5564,0.10122374
5565,0.10122374
5567,0.5300561
5569,0.8602498
5570,0.23569584
5573,0.05471921
5575,0.29345527
5576,0.23187959
5577,0.10122374
5578,0.19990689
5579,0.13873714
5580,0.23569584
5581,0.37045288
5582,0.15568358
5584,0.23175001
5586,0.6320178
5587,0.025556535
5588,0.23569584
5589,0.4604537
5590,0.9160644
5592,0.23569584
5593,0.88249266
5594,0.5140694
5595,0.10122374
5598,0.10122374
5599,0.10122374
5600,0.9572977
5602,0.26202336
5603,0.10122374
5604,0.8996652
5605,0.84071004
5608,0.97716993
5609,0.13873714
5611,0.88680696
5612,0.706452
5613,0.77014756
5614,0.0875448
5617,0.87684
5618,0.6681855
5619,0.44065845
5620,0.80971617
5621,0.8644154
5622,0.8136876
5624,0.7986485
5625,0.66677463
5626,0.9551838
5627,0.28830874
5628,0.706452
5629,0.42450526
5631,0.36572778
5632,0.62486553
5633,0.895453
5634,0.4694124
5635,0.74907
5638,0.5311482
5641,0.8849636
5642,0.11712995
5644,0.14588138
5645,0.88461256
5646,0.9568879
5647,0.37357944
5650,0.8708732
5651,0.28598228
5652,0.91407526
5653,0.8860097
5654,0.18108064
5655,0.54866064
5656,0.9158833
5657,0.9164361
5658,0.92318976
5659,0.085475475
5661,0.76375973
5662,0.39250207
5663,0.9498565
5664,0.9177847
5665,0.34874174
5668,0.5209717
5669,0.4578856
5670,0.59295243
5671,0.17967445
5672,0.85352385
5673,0.17005897
5674,0.09092677
5675,0.38977188
5676,0.73232937
5677,0.952603
5680,0.9659047
5683,0.80313957
5684,0.17662117
5685,0.46363515
5686,0.6071659
5687,0.39823282
5688,0.7116314
5689,0.8812634
5690,0.80206627
5692,0.8971298
5693,0.7258117
5694,0.47081104
5695,0.63856184
5698,0.062508404
5699,0.39250207
5703,0.89070284
5704,0.96842
5705,0.58082336
5706,0.5181893
5707,0.24061579
5710,0.39250207
5711,0.70381665
5712,0.84990454
5713,0.3410922
5714,0.41006696
5715,0.78261095
5716,0.9592519
5717,0.86261207
5719,0.6826603
5720,0.85235333
5721,0.36816528
5722,0.79493546
5724,0.46008927
5726,0.9592519
5727,0.25189766
5729,0.79410696
5730,0.7599348
5732,0.9305693
5733,0.5525696
5734,0.41006696
5736,0.5356003
5739,0.9607234
5740,0.26468134
5741,0.5037919
5743,0.9678182
5744,0.69169056
5745,0.92372906
5746,0.82935524
5748,0.401249
5751,0.765857
5752,0.9607234
5753,0.84505594
5754,0.84246856
5757,0.5231668
5758,0.34659028
5759,0.6955091
5760,0.7862905
5763,0.7916557
5764,0.9231448
5765,0.75467557
5766,0.7729105
5769,0.9712942
5771,0.53412324
5772,0.9720144
5775,0.97129416
5776,0.9535057
5777,0.91869456
5778,0.7483626
5780,0.97076285
5781,0.4159544
5783,0.6437037
5784,0.88702214
5789,0.4618704
5790,0.1685693
5791,0.21496668
5792,0.2963071
5793,0.98411727
5794,0.5057691
5795,0.6694409
5797,0.98327845
5798,0.13044381
5799,0.17695189
5800,0.6597122
5801,0.15909761
5803,0.6694409
5804,0.088817805
5805,0.38335603
5807,0.063640535
5808,0.20087284
5812,0.22848752
5814,0.23838896
5815,0.5720089
5816,0.095380664
5817,0.41247642
5818,0.91400284
5819,0.78273284
5821,0.48182848
5822,0.35215026
5824,0.9089904
5825,0.5720089
5826,0.9073142
5827,0.2778059
5828,0.090097964
5829,0.6223452
5832,0.37039322
5833,0.7851194
5834,0.9409238
5835,0.38493973
5836,0.25068927
5837,0.30065703
5840,0.7810053
5841,0.5805547
5842,0.3308667
5843,0.6424397
5845,0.7303343
5847,0.81269765
5848,0.8065218
5849,0.87476516
5850,0.58918536
5853,0.23269406
5854,0.6967565
5855,0.88968766
5856,0.48757824
5858,0.86081177
5861,0.88968766
5863,0.47411722
5864,0.78613627
5867,0.107384086
5868,0.8603977
5869,0.14895108
5870,0.8589947
5873,0.56401294
5874,0.67760485
5875,0.6424397
5876,0.7619959
5881,0.73083377
5882,0.6759031
5883,0.8407485
5884,0.92041314
5885,0.27154285
5886,0.094034135
5887,0.09341389
5888,0.08661196
5889,0.13509971
5890,0.25063068
5891,0.46971107
5892,0.053159654
5893,0.0585742
5894,0.046248615
5896,0.04720068
5898,0.25063068
5899,0.21231908
5900,0.18083167
5901,0.11961332
5902,0.12775496
5903,0.07246217
5904,0.10370761
5905,0.044688374
5906,0.07259619
5907,0.16285741
5908,0.05094856
5909,0.061073452
5911,0.1272206
5912,0.08368966
5913,0.12833089
5916,0.052593708
5918,0.11116567
5919,0.09988311
5920,0.14627129
5921,0.25063068
5922,0.049873203
5923,0.04276228
5925,0.42103237
5927,0.0778324
5928,0.15586725
5929,0.14274451
5930,0.04518476
5932,0.11854532
5933,0.27006945
5934,0.20597717
5935,0.06312451
5937,0.1474981
5938,0.042228103
5939,0.36949518
5942,0.13948715
5943,0.115648985
5944,0.124911934
5947,0.09109941
5949,0.47559255
5950,0.88154525
5952,0.04776573
5953,0.1600878
5954,0.11539164
5955,0.25307852
5956,0.09546581
5957,0.1495437
5958,0.12801296
5959,0.36949518
5960,0.29888314
5961,0.2426059
5962,0.4090508
5963,0.3306825
5964,0.15167823
5965,0.10797128
5966,0.59743404
5972,0.24448165
5974,0.10739413
5975,0.9245626
5978,0.24038556
5979,0.5532056
5980,0.16169357
5981,0.17968354
5982,0.17489919
5983,0.90369725
5985,0.28585464
5987,0.72160476
5988,0.8216034
5989,0.80107844
5990,0.69932073
5991,0.38187528
5992,0.74664813
5995,0.20144913
5996,0.49680376
5997,0.36388582
5998,0.7857448
5999,0.49352348
6000,0.40813357
6001,0.21923593
6002,0.6371223
6003,0.7972928
6004,0.35132974
6007,0.745981
6009,0.35132974
6012,0.26957488
6013,0.15544683
6015,0.41247642
6017,0.26957488
6019,0.6986605
6020,0.44145486
6022,0.29273826
6023,0.49680376
6024,0.48901123
6026,0.73545307
6027,0.6512439
6030,0.7857448
6031,0.49680376
6032,0.37788144
6033,0.83182526
6034,0.7857448
6036,0.8824273
6037,0.40755314
6038,0.9111821
6039,0.10540554
6041,0.8475726
6043,0.9185666
6045,0.47985953
6047,0.93173814
6048,0.6771474
6049,0.8027169
6050,0.8365611
6051,0.80439436
6053,0.87577575
6055,0.75401163
6056,0.84880865
6057,0.94527364
6058,0.87381184
6059,0.58851767
6060,0.40722188
6061,0.74211466
6064,0.9105722
6065,0.39439505
6066,0.67393327
6069,0.8961085
6070,0.72766423
6071,0.5999642
6072,0.9373028
6073,0.81980455
6074,0.48746392
6075,0.29565936
6076,0.39124918
6078,0.95013267
6083,0.07126412
6084,0.63147837
6085,0.43363243
6086,0.10414928
6087,0.28032333
6088,0.13143253
6090,0.28032333
6091,0.22982892
6092,0.17285934
6093,0.2784224
6094,0.4190961
6096,0.17285934
6097,0.28032333
6098,0.084221125
6099,0.13789508
6100,0.08866018
6102,0.1236873
6103,0.17795897
6104,0.07777256
6105,0.4190961
6106,0.1407331
6108,0.14994344
6109,0.05790502
6110,0.17285934
6111,0.28032333
6112,0.13143253
6113,0.08872783
6115,0.1691584
6116,0.13789508
6118,0.28032333
6119,0.084221125
6120,0.17737538
6123,0.4190961
6125,0.13143253
6126,0.2816782
6127,0.26653308
6128,0.12940392
6130,0.13882723
6132,0.28032333
6133,0.27043962
6134,0.08872783
6135,0.7651831
6137,0.20298609
6138,0.6314645
6140,0.29457313
6141,0.44257247
6145,0.4377463
6146,0.41405195
6147,0.8139705
6148,0.9196353
6150,0.9196353
6151,0.7651831
6152,0.33761552
6153,0.11197555
6154,0.5494649
6156,0.9121518
6159,0.47906107
6160,0.41247642
6162,0.42548853
6163,0.4377463
6164,0.75436985
6165,0.41247642
6166,0.30105317
6167,0.31727624
6169,0.7520393
6170,0.7872314
6171,0.7651831
6173,0.30035532
6174,0.6314645
6175,0.07011628
6178,0.7651831
6181,0.4124764
6183,0.6314645
6184,0.33326
6185,0.8650359
6187,0.87192583
6188,0.54993075
6191,0.3768639
6192,0.68759024
6193,0.3768639
6195,0.6782677
6196,0.8650359
6197,0.87127364
6198,0.80917144
6199,0.3768639
6200,0.3768639
6201,0.8650359
6202,0.38171738
6203,0.1819798
6206,0.3768639
6207,0.3768639
6208,0.7236464
6211,0.80858773
6213,0.77400696
6215,0.8296555
6216,0.38128126
6217,0.69288725
6218,0.8650359
6219,0.69288725
6220,0.45351177
6222,0.8141203
6223,0.45351177
6224,0.26057374
6226,0.26674145
6227,0.31232697
6230,0.72800016
6232,0.3768639
6233,0.22986022
6234,0.79420173
6240,0.9107063
6241,0.21806988
6243,0.19439504
6244,0.19439504
6245,0.19439504
6246,0.19439504
6247,0.92405117
6248,0.19439504
6253,0.19439504
6254,0.9107063
6255,0.19439504
6256,0.19439504
6257,0.32336405
6258,0.92625415
6259,0.19439504
6261,0.19439504
6262,0.19439504
6263,0.20929128
6265,0.19439504
6267,0.19439504
6268,0.6137475
6269,0.73305935
6271,0.26951784
6272,0.19439504
6273,0.12317586
6274,0.19439504
6276,0.19439504
6277,0.9107063
6278,0.8625777
6281,0.9107063
6282,0.12667555
6283,0.19439504
6292,0.6807101
6293,0.25493395
6294,0.07669756
6296,0.09944856
6297,0.7251876
6299,0.7818737
6300,0.22786656
6301,0.4850751
6302,0.23695964
6303,0.9396361
6304,0.2032553
6305,0.09111518
6306,0.15336391
6310,0.8499148
6311,0.4459004
6312,0.60659474
6314,0.9396361
6315,0.34317365
6317,0.9396361
6318,0.08728519
6320,0.12630221
6322,0.69869006
6323,0.039626867
6325,0.19412258
6326,0.6064222
6328,0.6950572
6329,0.8434186
6330,0.12867114
6331,0.70519257
6332,0.13221121
6334,0.21864417
6335,0.8790163
6336,0.91987956
6337,0.91987956
6338,0.7515338
6339,0.937533
6340,0.78044075
6341,0.37317145
6342,0.9421973
6343,0.4742597
6344,0.91987956
6345,0.91987956
6346,0.21396515
6347,0.19883394
6348,0.937533
6349,0.29641747
6350,0.064617515
6354,0.9775492
6355,0.18718126
6356,0.9614901
6358,0.937533
6361,0.62874556
6362,0.8938128
6363,0.47442144
6365,0.91987956
6366,0.91987956
6369,0.9550711
6370,0.1743938
6371,0.3674615
6372,0.9775492
6373,0.8040129
6374,0.8424569
6375,0.9775492
6376,0.9621091
6380,0.91987956
6382,0.91987956
6383,0.57804406
6384,0.35994416
6385,0.266006
6386,0.25871456
6387,0.13950217
6388,0.91622573
6389,0.17462888
6391,0.91622573
6392,0.14051831
6393,0.20484048
6394,0.26362878
6395,0.15705505
6396,0.79979485
6397,0.39918226
6398,0.2832474
6399,0.21874133
6400,0.695836
6402,0.6146983
6403,0.2761978
6404,0.46278784
6405,0.7275777
6406,0.58854616
6407,0.081946075
6410,0.15105101
6412,0.17107359
6413,0.43664694
6414,0.15705505
6415,0.79979485
6416,0.6936974
6417,0.66963315
6418,0.6597315
6420,0.25320038
6421,0.91622573
6422,0.39040816
6423,0.15705505
6425,0.3233174
6427,0.41833633
6429,0.41247642
6430,0.41628882
6434,0.49262697
6436,0.9376019
6438,0.66665053
6440,0.92202866
6441,0.13204673
6443,0.3193341
6445,0.6597506
6446,0.9470812
6448,0.97637045
6449,0.19368297
6450,0.37581643
6451,0.14238268
6452,0.32650232
6453,0.7932942
6454,0.9796075
6455,0.58540154
6458,0.97839844
6459,0.28159124
6461,0.27422708
6462,0.29500133
6463,0.3625522
6464,0.9818417
6465,0.38254452
6466,0.41247642
6467,0.82918966
6469,0.7885739
6470,0.5576077
6472,0.8273903
6473,0.8261652
6474,0.30159265
6477,0.9818417
6478,0.3941484
6480,0.9541429
6481,0.5576077
6482,0.23343325
6484,0.9818417
6485,0.2015355
6486,0.34611177
6490,0.28227794
6491,0.056907535
6492,0.17358413
6493,0.0783577
6494,0.10234192
6495,0.50609285
6497,0.25335068
6499,0.09484914
6500,0.75395006
6501,0.82529587
6504,0.29414496
6505,0.35146338
6506,0.8770157
6510,0.7674256
6511,0.329045
6512,0.37304807
6513,0.16144037
6514,0.12786129
6515,0.20075849
6516,0.26240152
6518,0.25529936
6519,0.5314026
6520,0.33737707
6523,0.25933546
6525,0.20454046
6527,0.69595337
6528,0.4124413
6529,0.31432095
6530,0.39541945
6532,0.24059606
6534,0.107477576
6535,0.1463072
6536,0.23073879
6537,0.46171647
6540,0.14618984
6541,0.30897683
6542,0.12709442
6543,0.7454377
6545,0.089570224
6546,0.25004235
6547,0.85990244
6548,0.46171647
6549,0.18377876
6550,0.25567967
6551,0.41905156
6552,0.12334013
6553,0.40701553
6554,0.20325029
6555,0.29738727
6556,0.20483065
6559,0.13772151
6560,0.27053958
6561,0.1198512
6565,0.45895505
6566,0.46171647
6567,0.12616557
6568,0.5872563
6569,0.19075939
6570,0.28544098
6571,0.5187852
6572,0.37356493
6573,0.100626916
6575,0.25004235
6576,0.32604134
6577,0.13288444
6579,0.25004235
6580,0.09863499
6582,0.5187852
6583,0.2334266
6585,0.19632033
6586,0.16250628
6588,0.16497001
6591,0.11482832
6593,0.28273982
6594,0.10365754
6596,0.19632033
6597,0.09605387
6598,0.20263582
6601,0.03502488
6602,0.0639292
6603,0.0437406
6604,0.12875354
6605,0.23497432
6607,0.16531914
6608,0.06980944
6610,0.1352981
6611,0.044665635
6613,0.1461922
6614,0.6880988
6616,0.12209061
6617,0.05067113
6619,0.143029
6621,0.5888171
6622,0.10468611
6624,0.1921461
6625,0.15187436
6626,0.18640468
6627,0.14370409
6628,0.06824422
6629,0.3460316
6630,0.14971071
6631,0.15277988
6632,0.20045292
6634,0.113435805
6635,0.3122076
6636,0.17138535
6637,0.27458733
6638,0.8603841
6642,0.6646911
6643,0.17183599
6644,0.13947237
6646,0.12372053
6647,0.16173336
6648,0.26399523
6649,0.6745559
6653,0.53653634
6654,0.6157104
6655,0.072265476
6656,0.21971941
6658,0.50091714
6660,0.43927512
6661,0.37257153
6662,0.23841122
6663,0.5736473
6664,0.04779625
6665,0.34486377
6667,0.34959388
6668,0.8741609
6669,0.56283563
6670,0.21912628
6672,0.121456414
6675,0.55269504
6676,0.36925197
6678,0.15348893
6679,0.6013694
6681,0.7302085
6682,0.4617082
6683,0.7914146
6686,0.86302614
6687,0.17180946
6688,0.4182217
6689,0.1203441
6690,0.5860151
6693,0.25565636
6694,0.11366707
6695,0.75627446
6697,0.16124028
6699,0.101129204
6700,0.13860506
6701,0.19306302
6702,0.18657234
6703,0.09961897
6706,0.31175697
6707,0.049773663
6708,0.051395237
6709,0.26990968
6711,0.09175971
6712,0.08039129
6714,0.08089578
6716,0.2654186
6719,0.11097896
6721,0.053274065
6722,0.30531657
6723,0.05594465
6724,0.13298371
6725,0.15270075
6726,0.2007379
6727,0.053274065
6729,0.0660367
6730,0.14239067
6731,0.548628
6734,0.053274065
6735,0.2933691
6736,0.3023858
6737,0.26134968
6738,0.065356046
6742,0.16858429
6744,0.05183223
6745,0.548628
6746,0.08980191
6748,0.053781003
6749,0.8704916
6751,0.6283699
6754,0.22728458
6756,0.51484853
6757,0.76025534
