,bert_net
3230,0.3245926
3231,0.08924073
3232,0.22466746
3233,0.84301805
3234,0.12168282
3235,0.26012927
3236,0.18330207
3237,0.75972563
3238,0.99343646
3239,0.9959859
3240,0.33138585
3241,0.99637747
3242,0.9961478
3243,0.3313859
3244,0.61690354
3245,0.27183628
3246,0.08042964
3247,0.6652935
3248,0.33138612
3249,0.072383165
3250,0.99363446
3251,0.33138594
3252,0.035710692
3253,0.15511236
3254,0.19071442
3255,0.03289476
3256,0.48288608
3257,0.12694487
3258,0.07036954
3259,0.03422326
3260,0.7804514
3261,0.33138597
3262,0.07219422
3263,0.3705129
3264,0.9452038
3265,0.12057528
3266,0.33138585
3267,0.9920163
3268,0.99337566
3269,0.98898584
3270,0.24290583
3271,0.6081927
3272,0.42407036
3273,0.039486527
3274,0.26614583
3275,0.16815847
3276,0.124106735
3277,0.13769874
3278,0.9395982
3279,0.18244424
3280,0.9004514
3281,0.17753977
3282,0.13159403
3283,0.06821248
3284,0.15667173
3285,0.10451132
3286,0.8520608
3287,0.74371976
3288,0.9890486
3289,0.2004373
3290,0.43040368
3291,0.6617607
3292,0.53326637
3293,0.9640009
3294,0.042046726
3295,0.99680096
3296,0.052915722
3297,0.57122695
3298,0.26310635
3299,0.2845986
3300,0.085368216
3301,0.66236866
3302,0.4001216
3303,0.17159182
3304,0.77377367
3305,0.53450465
3306,0.2751569
3307,0.13375345
3308,0.9869995
3309,0.97163737
3310,0.8836351
3311,0.46471
3312,0.9867736
3313,0.9523848
3314,0.04123336
3315,0.99407244
3316,0.37458536
3317,0.16407248
3318,0.39366817
3319,0.3077705
3320,0.8148482
3321,0.11066586
3322,0.7677031
3323,0.052436233
3324,0.49106306
3325,0.94803035
3326,0.9929484
3327,0.96517366
3328,0.9637228
3329,0.98113275
3330,0.87923265
3331,0.999331
3332,0.8222059
3333,0.98671496
3334,0.85035145
3335,0.96453506
3336,0.8656255
3337,0.98716766
3338,0.29516718
3339,0.9328928
3340,0.9901407
3341,0.9328059
3342,0.9949379
3343,0.8166585
3344,0.9262307
3345,0.7850632
3346,0.89933443
3347,0.9898106
3348,0.88455963
3349,0.60878575
3350,0.9920551
3351,0.8626347
3352,0.93947613
3353,0.99772716
3354,0.6870402
3355,0.255418
3356,0.5851258
3357,0.9736204
3358,0.3016827
3359,0.9909816
3360,0.8811594
3361,0.9443088
3362,0.9567336
3363,0.96165204
3364,0.987699
3365,0.90719986
3366,0.98622143
3367,0.9468833
3368,0.9064962
3369,0.7209512
3370,0.90351343
3371,0.9887217
3372,0.5587291
3373,0.8031191
3374,0.9668628
3375,0.9338169
3376,0.9668368
3377,0.14639914
3378,0.68935394
3379,0.9717433
3380,0.95984507
3381,0.97955096
3382,0.37870032
3383,0.46961683
3384,0.9240351
3385,0.17431512
3386,0.9365485
3387,0.8836064
3388,0.9778829
3389,0.99332845
3390,0.98113275
3391,0.84476185
3392,0.07649791
3393,0.10562429
3394,0.44739574
3395,0.9945375
3396,0.98580146
3397,0.011349261
3398,0.045097172
3399,0.059445232
3400,0.19346315
3401,0.65897775
3402,0.23691136
3403,0.17643338
3404,0.36089432
3405,0.09726444
3406,0.22082725
3407,0.03977403
3408,0.08211404
3409,0.73727643
3410,0.054569453
3411,0.128548
3412,0.11373994
3413,0.24522689
3414,0.053741097
3415,0.018375576
3416,0.11452606
3417,0.042625457
3418,0.039059162
3419,0.007599145
3420,0.24127102
3421,0.1091024
3422,0.34497923
3423,0.21741891
3424,0.08300802
3425,0.13370988
3426,0.06068307
3427,0.094047666
3428,0.032395363
3429,0.04438284
3430,0.16961512
3431,0.0068630576
3432,0.14969698
3433,0.030329496
3434,0.20427907
3435,0.18806645
3436,0.08521703
3437,0.96310383
3438,0.4709726
3439,0.24516973
3440,0.05457771
3441,0.16294345
3442,0.5519258
3443,0.19582799
3444,0.07535455
3445,0.13256174
3446,0.99005854
3447,0.15664443
3448,0.047760338
3449,0.3564036
3450,0.0745264
3451,0.06384677
3452,0.16343102
3453,0.0118995905
3454,0.062817216
3455,0.018905431
3456,0.027962029
3457,0.9013548
3458,0.67810893
3459,0.019716352
3460,0.4479627
3461,0.3564033
3462,0.49119893
3463,0.18604478
3464,0.13791907
3465,0.80998206
3466,0.10428399
3467,0.5624827
3468,0.068370074
3469,0.8335465
3470,0.6556209
3471,0.4780398
3472,0.46457508
3473,0.9786793
3474,0.5274004
3475,0.50350946
3476,0.03911972
3477,0.22153032
3478,0.07253608
3479,0.84135735
3480,0.8823746
3481,0.92789364
3482,0.08444354
3483,0.06277007
3484,0.1982831
3485,0.23014572
3486,0.409994
3487,0.15085453
3488,0.07099643
3489,0.08245611
3490,0.87221086
3491,0.20648095
3492,0.062390327
3493,0.04644555
3494,0.07939717
3495,0.513097
3496,0.85113543
3497,0.21050203
3498,0.72316635
3499,0.28597832
3500,0.0505884
3501,0.0671483
3502,0.17184508
3503,0.5746655
3504,0.058489174
3505,0.053640664
3506,0.41143447
3507,0.8230265
3508,0.088273734
3509,0.5692091
3510,0.36250025
3511,0.9227094
3512,0.98926604
3513,0.56539065
3514,0.92469275
3515,0.7394264
3516,0.6137707
3517,0.7735357
3518,0.1676873
3519,0.94319487
3520,0.35302764
3521,0.9821447
3522,0.96600103
3523,0.9795178
3524,0.7353234
3525,0.3664501
3526,0.997506
3527,0.4373759
3528,0.059356928
3529,0.07951921
3530,0.29331332
3531,0.5413704
3532,0.36868808
3533,0.10359636
3534,0.64379644
3535,0.055734783
3536,0.558274
3537,0.12207639
3538,0.71290964
3539,0.9757761
3540,0.082500815
3541,0.9554517
3542,0.8904926
3543,0.3260238
3544,0.79896224
3545,0.4370589
3546,0.047070503
3547,0.96592224
3548,0.50293237
3549,0.80050087
3550,0.86966616
3551,0.95838594
3552,0.915583
3553,0.16273832
3554,0.71930045
3555,0.15283161
3556,0.9531667
3557,0.6502526
3558,0.9881226
3559,0.98629045
3560,0.17032534
3561,0.9645359
3562,0.791417
3563,0.90789986
3564,0.44346485
3565,0.95322365
3566,0.2696991
3567,0.44102934
3568,0.91069716
3569,0.30158305
3570,0.9659729
3571,0.5612614
3572,0.95249164
3573,0.42148066
3574,0.84183836
3575,0.4919587
3576,0.26018238
3577,0.957763
3578,0.97643745
3579,0.2855435
3580,0.9072269
3581,0.019178301
3582,0.99124074
3583,0.93607974
3584,0.079523146
3585,0.87756073
3586,0.5770843
3587,0.99715257
3588,0.5300928
3589,0.97643745
3590,0.14267954
3591,0.97643745
3592,0.9662856
3593,0.89245087
3594,0.2885698
3595,0.9757709
3596,0.93870157
3597,0.97643745
3598,0.9608792
3599,0.17857078
3600,0.9764374
3601,0.025557756
3602,0.9621099
3603,0.97643745
3604,0.97643745
3605,0.3629582
3606,0.9372488
3607,0.21988139
3608,0.0233379
3609,0.9740313
3610,0.97643745
3611,0.96387124
3612,0.91460925
3613,0.97643745
3614,0.97643745
3615,0.940779
3616,0.5839487
3617,0.9878943
3618,0.32237718
3619,0.7341226
3620,0.9182203
3621,0.9904039
3622,0.41521114
3623,0.8351787
3624,0.8345969
3625,0.08118662
3626,0.9387245
3627,0.15613198
3628,0.98823404
3629,0.95974183
3630,0.42565155
3631,0.08791545
3632,0.9996529
3633,0.78828543
3634,0.0050334632
3635,0.09697324
3636,0.13022456
3637,0.36899614
3638,0.90968657
3639,0.089625806
3640,0.9989356
3641,0.995656
3642,0.81165826
3643,0.38478935
3644,0.25753498
3645,0.4210518
3646,0.18396223
3647,0.9529941
3648,0.028956234
3649,0.8944725
3650,0.043974966
3651,0.7131496
3652,0.9865593
3653,0.9901006
3654,0.97470534
3655,0.467242
3656,0.77380425
3657,0.5067258
3658,0.99803823
3659,0.9251206
3660,0.9864379
3661,0.20892599
3662,0.17837599
3663,0.113875955
3664,0.061816186
3665,0.15901086
3666,0.3304149
3667,0.02415526
3668,0.8295968
3669,0.53090185
3670,0.02415523
3671,0.66478235
3672,0.094098985
3673,0.99608624
3674,0.8296163
3675,0.06684688
3676,0.120775044
3677,0.052250683
3678,0.26018932
3679,0.99397194
3680,0.05570954
3681,0.33338556
3682,0.41110605
3683,0.1427652
3684,0.2934739
3685,0.06743723
3686,0.08737296
3687,0.99383366
3688,0.5179571
3689,0.13804772
3690,0.15715313
3691,0.99686325
3692,0.44895437
3693,0.27353913
3694,0.11287564
3695,0.8969393
3696,0.0241552
3697,0.29130054
3698,0.032845616
3699,0.14720187
3700,0.14683509
3701,0.07774538
3702,0.16863438
3703,0.12589914
3704,0.10852319
3705,0.05403477
3706,0.20791432
3707,0.03777936
3708,0.070634186
3709,0.23950166
3710,0.13298917
3711,0.09493002
3712,0.08427462
3713,0.033656776
3714,0.48534054
3715,0.4023431
3716,0.17611027
3717,0.17696771
3718,0.10160449
3719,0.077062815
3720,0.08887586
3721,0.0246889
3722,0.13533792
3723,0.09994176
3724,0.061702788
3725,0.08573121
3726,0.019757539
3727,0.07705715
3728,0.13380304
3729,0.09656724
3730,0.53936726
3731,0.0581598
3732,0.046152323
3733,0.38378388
3734,0.21376795
3735,0.101973414
3736,0.16159636
3737,0.23686334
3738,0.05613616
3739,0.040680796
3740,0.73952085
3741,0.052876562
3742,0.24904466
3743,0.052937597
3744,0.024933398
3745,0.016317844
3746,0.07703915
3747,0.18075195
3748,0.020198345
3749,0.22367859
3750,0.9462056
3751,0.31956092
3752,0.3577702
3753,0.20318279
3754,0.16503236
3755,0.3843264
3756,0.13328254
3757,0.20838562
3758,0.08360383
3759,0.046744525
3760,0.32539266
3761,0.07319361
3762,0.029146433
3763,0.51891804
3764,0.28869194
3765,0.063874364
3766,0.042305052
3767,0.21128851
3768,0.122775674
3769,0.40092742
3770,0.36945242
3771,0.20239922
3772,0.18036073
3773,0.081821024
3774,0.21490648
3775,0.030128986
3776,0.9395146
3777,0.09683266
3778,0.70877326
3779,0.9011965
3780,0.7087934
3781,0.9731467
3782,0.9757644
3783,0.7727666
3784,0.6579908
3785,0.6972827
3786,0.3477436
3787,0.295158
3788,0.6808519
3789,0.91013336
3790,0.95804
3791,0.37827182
3792,0.09940496
3793,0.53452206
3794,0.9544818
3795,0.95804
3796,0.8432456
3797,0.58430225
3798,0.655113
3799,0.25802284
3800,0.76353955
3801,0.92540306
3802,0.8469019
3803,0.094834566
3804,0.21483028
3805,0.2564575
3806,0.6818915
3807,0.5730748
3808,0.92841506
3809,0.17613861
3810,0.9828845
3811,0.25016677
3812,0.4673898
3813,0.166381
3814,0.48102504
3815,0.9796332
3816,0.053209156
3817,0.92182606
3818,0.12493792
3819,0.38782328
3820,0.7031931
3821,0.877954
3822,0.24100989
3823,0.24084237
3824,0.13828355
3825,0.533399
3826,0.6706787
3827,0.98291194
3828,0.26202184
3829,0.6429367
3830,0.15183875
3831,0.76894796
3832,0.57476085
3833,0.6523819
3834,0.77303934
3835,0.8832793
3836,0.8328097
3837,0.12993658
3838,0.16603622
3839,0.0933612
3840,0.07004881
3841,0.1835233
3842,0.7127367
3843,0.15078071
3844,0.13308889
3845,0.12687281
3846,0.124840796
3847,0.028991014
3848,0.059966117
3849,0.05003214
3850,0.17153317
3851,0.101397544
3852,0.069010794
3853,0.5435145
3854,0.99443185
3855,0.21005851
3856,0.9789622
3857,0.5358393
3858,0.9532264
3859,0.08520761
3860,0.99839693
3861,0.23825052
3862,0.08810365
3863,0.9968896
3864,0.062112004
3865,0.089677066
3866,0.29576108
3867,0.05900976
3868,0.1409291
3869,0.08341071
3870,0.6294008
3871,0.99322414
3872,0.9959018
3873,0.63025796
3874,0.03291425
3875,0.045779616
3876,0.058831155
3877,0.07285881
3878,0.056251526
3879,0.09665483
3880,0.09043509
3881,0.112786084
3882,0.052446038
3883,0.043585837
3884,0.9987684
3885,0.9846862
3886,0.08499983
3887,0.17650193
3888,0.07571766
3889,0.07464042
3890,0.1232667
3891,0.33445412
3892,0.18888324
3893,0.13473177
3894,0.8152919
3895,0.121611655
3896,0.10463765
3897,0.14923456
3898,0.12971795
3899,0.12511632
3900,0.26927906
3901,0.03427884
3902,0.432249
3903,0.1713388
3904,0.08455938
3905,0.20395973
3906,0.0911054
3907,0.033206373
3908,0.20499277
3909,0.30045807
3910,0.040057003
3911,0.07885507
3912,0.974077
3913,0.2743802
3914,0.12690574
3915,0.8699168
3916,0.70327365
3917,0.316225
3918,0.14810225
3919,0.30208904
3920,0.22565305
3921,0.18140417
3922,0.023825616
3923,0.22798294
3924,0.42859957
3925,0.25981486
3926,0.3498745
3927,0.10868311
3928,0.9425547
3929,0.33735996
3930,0.50481266
3931,0.268515
3932,0.81899697
3933,0.3271032
3934,0.9736679
3935,0.93798584
3936,0.17935154
3937,0.25072366
3938,0.20563743
3939,0.99220586
3940,0.40458226
3941,0.16484517
3942,0.91754675
3943,0.99489343
3944,0.9847175
3945,0.13072461
3946,0.98382246
3947,0.9141704
3948,0.85234636
3949,0.02574429
3950,0.9912521
3951,0.9957844
3952,0.48197
3953,0.9206408
3954,0.7418108
3955,0.9694567
3956,0.9715081
3957,0.99281645
3958,0.9982325
3959,0.123070955
3960,0.93642455
3961,0.055645347
3962,0.2885319
3963,0.7442516
3964,0.9825812
3965,0.2699666
3966,0.70846295
3967,0.057337344
3968,0.9896038
3969,0.081860304
3970,0.1602855
3971,0.9920552
3972,0.9975193
3973,0.09764853
3974,0.95662355
3975,0.031485766
3976,0.9994387
3977,0.8793613
3978,0.0649786
3979,0.16484556
3980,0.99917245
3981,0.9907173
3982,0.9982246
3983,0.09316379
3984,0.33222204
3985,0.33567053
3986,0.99870425
3987,0.97406447
3988,0.7747376
3989,0.92939353
3990,0.39685985
3991,0.13165155
3992,0.74283063
3993,0.9806088
3994,0.13484997
3995,0.04120052
3996,0.3135193
3997,0.9735671
3998,0.99768573
3999,0.9925614
4000,0.49275032
4001,0.09269324
4002,0.66814774
4003,0.98226964
4004,0.42702788
4005,0.8393402
4006,0.9592828
4007,0.98294663
4008,0.9910196
4009,0.99427783
4010,0.74983335
4011,0.9948293
4012,0.012173176
4013,0.3356703
4014,0.9197654
4015,0.99849
4016,0.89493865
4017,0.9015168
4018,0.44696108
4019,0.3356704
4020,0.6717234
4021,0.8235758
4022,0.09494135
4023,0.3983856
4024,0.17745194
4025,0.8714974
4026,0.8622299
4027,0.46570334
4028,0.43284586
4029,0.57787406
4030,0.98576677
4031,0.81907254
4032,0.77948177
4033,0.121534884
4034,0.6022586
4035,0.3576803
4036,0.96439004
4037,0.27557802
4038,0.3983857
4039,0.75951874
4040,0.99389815
4041,0.22053653
4042,0.9553693
4043,0.9916173
4044,0.35965973
4045,0.6221655
4046,0.8998991
4047,0.2930286
4048,0.8398417
4049,0.9942467
4050,0.9609246
4051,0.99295866
4052,0.9010371
4053,0.18569806
4054,0.87527925
4055,0.5017005
4056,0.9505112
4057,0.9887844
4058,0.7763898
4059,0.9035088
4060,0.6492153
4061,0.19331145
4062,0.93032634
4063,0.8721876
4064,0.9848839
4065,0.966663
4066,0.9793098
4067,0.8296207
4068,0.20928186
4069,0.24356571
4070,0.9398109
4071,0.07697654
4072,0.005986899
4073,0.14427722
4074,0.119277745
4075,0.9957506
4076,0.25277245
4077,0.9990929
4078,0.99473184
4079,0.13873234
4080,0.017997354
4081,0.99629956
4082,0.3312841
4083,0.9974038
4084,0.056783408
4085,0.09700459
4086,0.08269575
4087,0.101332635
4088,0.4975796
4089,0.19432554
4090,0.991955
4091,0.075378686
4092,0.16844895
4093,0.99761426
4094,0.75122666
4095,0.5971876
4096,0.34719753
4097,0.99865806
4098,0.9959293
4099,0.9979706
4100,0.08241272
4101,0.12624559
4102,0.9959799
4103,0.10925999
4104,0.99325395
4105,0.99691904
4106,0.6448097
4107,0.034675896
4108,0.16703108
4109,0.7106093
4110,0.5927458
4111,0.20426598
4112,0.70142144
4113,0.90692574
4114,0.8319603
4115,0.8940237
4116,0.9968834
4117,0.53090215
4118,0.16583198
4119,0.9796916
4120,0.6514916
4121,0.38587344
4122,0.9839936
4123,0.46135598
4124,0.7407956
4125,0.98586214
4126,0.027626127
4127,0.9900826
4128,0.094148934
4129,0.99726814
4130,0.98589873
4131,0.97616535
4132,0.8914415
4133,0.9635296
4134,0.7894337
4135,0.9805036
4136,0.9866092
4137,0.9954412
4138,0.2318517
4139,0.056776553
4140,0.07978207
4141,0.076810926
4142,0.13772133
4143,0.06010452
4144,0.47034913
4145,0.04317361
4146,0.03710541
4147,0.19133139
4148,0.047479093
4149,0.037670106
4150,0.12639874
4151,0.6568988
4152,0.2428635
4153,0.4933621
4154,0.46798623
4155,0.05361989
4156,0.116602
4157,0.07604459
4158,0.10760227
4159,0.075187564
4160,0.13066432
4161,0.31966245
4162,0.15732199
4163,0.14353892
4164,0.16211143
4165,0.10148725
4166,0.02924028
4167,0.3466794
4168,0.04023832
4169,0.09204739
4170,0.045051366
4171,0.46826312
4172,0.20226526
4173,0.23555231
4174,0.037704885
4175,0.056166083
4176,0.10329613
4177,0.24629527
4178,0.22090778
4179,0.14968836
4180,0.24185768
4181,0.031567752
4182,0.25091764
4183,0.22757298
4184,0.055497915
4185,0.108726084
4186,0.09223381
4187,0.9447945
4188,0.9754249
4189,0.17196968
4190,0.27979705
4191,0.07681507
4192,0.15404573
4193,0.10666633
4194,0.010851324
4195,0.023994476
4196,0.42384622
4197,0.23910406
4198,0.4010182
4199,0.5771798
4200,0.39570227
4201,0.21634299
4202,0.42870495
4203,0.26123953
4204,0.7313634
4205,0.20726094
4206,0.9626614
4207,0.13355005
4208,0.28671116
4209,0.1099996
4210,0.13909888
4211,0.056559682
4212,0.95951116
4213,0.30103415
4214,0.90855217
4215,0.87502825
4216,0.8859447
4217,0.9105249
4218,0.25475982
4219,0.9629543
4220,0.03490135
4221,0.34778753
4222,0.40229625
4223,0.13376921
4224,0.39156935
4225,0.49415195
4226,0.06773561
4227,0.93057513
4228,0.95334625
4229,0.39693412
4230,0.9036092
4231,0.44465998
4232,0.1861699
4233,0.55691975
4234,0.40884137
4235,0.1861699
4236,0.9221307
4237,0.36454567
4238,0.03924936
4239,0.34778753
4240,0.66948426
4241,0.8823681
4242,0.91193545
4243,0.18439734
4244,0.34778744
4245,0.3330143
4246,0.90750235
4247,0.1713421
4248,0.9728334
4249,0.22183174
4250,0.8799823
4251,0.110663235
4252,0.9913953
4253,0.9995375
4254,0.36731493
4255,0.9793995
4256,0.93782717
4257,0.9219897
4258,0.32727015
4259,0.9878238
4260,0.9903763
4261,0.642002
4262,0.4457927
4263,0.85139155
4264,0.57683414
4265,0.80302954
4266,0.19983983
4267,0.38999084
4268,0.9765283
4269,0.5887126
4270,0.02514121
4271,0.8446147
4272,0.97949636
4273,0.25779313
4274,0.96738636
4275,0.845626
4276,0.73718
4277,0.29551822
4278,0.28834498
4279,0.95288754
4280,0.055792987
4281,0.40332976
4282,0.0859164
4283,0.17507604
4284,0.35192868
4285,0.1262492
4286,0.35192853
4287,0.15304083
4288,0.17968962
4289,0.20035017
4290,0.30426115
4291,0.17968985
4292,0.35192865
4293,0.23424375
4294,0.14357495
4295,0.03331694
4296,0.12382808
4297,0.19508141
4298,0.074062884
4299,0.30426127
4300,0.25945863
4301,0.14175156
4302,0.0122554
4303,0.17968974
4304,0.35192877
4305,0.12624922
4306,0.45338744
4307,0.028089464
4308,0.14357495
4309,0.35192877
4310,0.23424393
4311,0.2730946
4312,0.3042614
4313,0.1262492
4314,0.11879566
4315,0.20664838
4316,0.114780635
4317,0.100515604
4318,0.3519287
4319,0.47258112
4320,0.45338732
4321,0.6058924
4322,0.17184228
4323,0.33804345
4324,0.06808716
4325,0.48039111
4326,0.41936347
4327,0.14667583
4328,0.8117542
4329,0.9170383
4330,0.9437052
4331,0.8781806
4332,0.04319492
4333,0.18693155
4334,0.85834056
4335,0.97105557
4336,0.800565
4337,0.8857447
4338,0.35010403
4339,0.17897797
4340,0.83632946
4341,0.9160123
4342,0.08409479
4343,0.17312771
4344,0.7712531
4345,0.72522557
4346,0.8233844
4347,0.36358356
4348,0.49024278
4349,0.12506402
4350,0.69098496
4351,0.9160122
4352,0.3416418
4353,0.19113392
4354,0.9077214
4355,0.95485675
4356,0.85870814
4357,0.44597036
4358,0.9437361
4359,0.24565044
4360,0.8715626
4361,0.94557583
4362,0.95760024
4363,0.94044673
4364,0.54464734
4365,0.6069069
4366,0.90090656
4367,0.24630955
4368,0.35208374
4369,0.63511825
4370,0.5700942
4371,0.758829
4372,0.9748281
4373,0.94903266
4374,0.96897435
4375,0.5622246
4376,0.9367487
4377,0.93895924
4378,0.94795203
4379,0.7641767
4380,0.9728923
4381,0.76417696
4382,0.46702605
4383,0.20247728
4384,0.40020803
4385,0.51810026
4386,0.40171126
4387,0.28057992
4388,0.9508935
4389,0.9265459
4390,0.11429328
4391,0.45293507
4392,0.37239707
4393,0.38728815
4394,0.37355956
4395,0.8350141
4396,0.40910056
4397,0.39010018
4398,0.93718904
4399,0.36044282
4400,0.38459775
4401,0.2643812
4402,0.96202636
4403,0.45229068
4404,0.30143502
4405,0.39696887
4406,0.6363734
4407,0.37013376
4408,0.41217202
4409,0.96748793
4410,0.7295786
4411,0.7305042
4412,0.35463673
4413,0.17357877
4414,0.41926563
4415,0.4159129
4416,0.96720797
4417,0.58218867
4418,0.9355474
4419,0.06045288
4420,0.2808785
4421,0.9697697
4422,0.4972952
4423,0.13253492
4424,0.16951269
4425,0.9083179
4426,0.97729445
4427,0.054413676
4428,0.77517426
4429,0.11449918
4430,0.9570501
4431,0.2509902
4432,0.10182324
4433,0.09202492
4434,0.9779546
4435,0.74749184
4436,0.8650017
4437,0.97892386
4438,0.8582499
4439,0.9765825
4440,0.030044377
4441,0.11648825
4442,0.8644968
4443,0.018874556
4444,0.31381363
4445,0.14377859
4446,0.9750175
4447,0.99358904
4448,0.028535783
4449,0.5686732
4450,0.088183224
4451,0.1437375
4452,0.9963423
4453,0.9265626
4454,0.8957143
4455,0.7092606
4456,0.9399202
4457,0.38859248
4458,0.27751088
4459,0.9682898
4460,0.13147739
4461,0.8511981
4462,0.873119
4463,0.05290565
4464,0.48421308
4465,0.91621566
4466,0.087191045
4467,0.12058005
4468,0.9503833
4469,0.2581008
4470,0.99182975
4471,0.9604747
4472,0.5002537
4473,0.96669567
4474,0.2568959
4475,0.94303536
4476,0.8127481
4477,0.9931536
4478,0.17504767
4479,0.26067036
4480,0.93873274
4481,0.72778875
4482,0.9675871
4483,0.9626777
4484,0.9973508
4485,0.8442822
4486,0.8354368
4487,0.99535143
4488,0.5062019
4489,0.066318214
4490,0.34634873
4491,0.05970466
4492,0.97420204
4493,0.04731685
4494,0.9769603
4495,0.0757947
4496,0.06926727
4497,0.19493005
4498,0.08363196
4499,0.92935795
4500,0.17662388
4501,0.3179591
4502,0.39475253
4503,0.90727854
4504,0.43346953
4505,0.10105294
4506,0.27706808
4507,0.7307935
4508,0.6803653
4509,0.03567478
4510,0.13536853
4511,0.14636922
4512,0.09989342
4513,0.056624174
4514,0.96085364
4515,0.9761051
4516,0.9754795
4517,0.9973748
4518,0.4800037
4519,0.98207366
4520,0.073994786
4521,0.05134061
4522,0.23295137
4523,0.31885368
4524,0.4584058
4525,0.20250052
4526,0.8166638
4527,0.9983373
4528,0.9359529
4529,0.99089986
4530,0.10697657
4531,0.44719702
4532,0.6399648
4533,0.98869157
4534,0.9965625
4535,0.066761285
4536,0.95527005
4537,0.21182853
4538,0.04154557
4539,0.9919994
4540,0.9983069
4541,0.14399695
4542,0.9990219
4543,0.17298153
4544,0.40949988
4545,0.6063831
4546,0.15743786
4547,0.99847853
4548,0.013146639
4549,0.16339901
4550,0.9979713
4551,0.98543644
4552,0.5743597
4553,0.9955854
4554,0.9968959
4555,0.23801053
4556,0.9987029
4557,0.21235514
4558,0.9832021
4559,0.6564748
4560,0.08534303
4561,0.9990802
4562,0.020158142
4563,0.3883776
4564,0.22046283
4565,0.107298255
4566,0.088201076
4567,0.21187788
4568,0.41086963
4569,0.49125588
4570,0.11180672
4571,0.07277703
4572,0.95380485
4573,0.9383549
4574,0.3870983
4575,0.27702773
4576,0.9086158
4577,0.9831679
4578,0.09371263
4579,0.51693636
4580,0.16722545
4581,0.23923674
4582,0.15541944
4583,0.20740128
4584,0.13282585
4585,0.26846528
4586,0.4471383
4587,0.22473979
4588,0.5763275
4589,0.32809526
4590,0.93203956
4591,0.24258661
4592,0.08133009
4593,0.2872464
4594,0.45668653
4595,0.18019885
4596,0.36205107
4597,0.95447624
4598,0.18333918
4599,0.28419742
4600,0.4051869
4601,0.9872475
4602,0.16712639
4603,0.42454594
4604,0.953645
4605,0.9544762
4606,0.23414183
4607,0.10719758
4608,0.15634659
4609,0.43019432
4610,0.53076935
4611,0.3127014
4612,0.7325808
4613,0.1974892
4614,0.17174652
4615,0.0678193
4616,0.20105004
4617,0.09936175
4618,0.9544762
4619,0.3455486
4620,0.25692895
4621,0.46027142
4622,0.6271763
4623,0.9967184
4624,0.39359862
4625,0.4665443
4626,0.33702075
4627,0.18878934
4628,0.2166864
4629,0.4262553
4630,0.2788404
4631,0.9967184
4632,0.27492207
4633,0.40313125
4634,0.11029592
4635,0.25770396
4636,0.8092469
4637,0.65848964
4638,0.11295819
4639,0.16986161
4640,0.019436568
4641,0.19943053
4642,0.025907606
4643,0.03616029
4644,0.04773894
4645,0.19941339
4646,0.23431829
4647,0.14560181
4648,0.027922183
4649,0.25865006
4650,0.12526879
4651,0.06253001
4652,0.9504563
4653,0.069331676
4654,0.08471611
4655,0.057302743
4656,0.9911001
4657,0.08395788
4658,0.33019942
4659,0.026932776
4660,0.5525706
4661,0.030003786
4662,0.07388696
4663,0.30412912
4664,0.12016702
4665,0.2278203
4666,0.114968956
4667,0.057254374
4668,0.36633995
4669,0.06526241
4670,0.0477508
4671,0.9951104
4672,0.98676443
4673,0.13908666
4674,0.41932508
4675,0.10792872
4676,0.09043619
4677,0.15848291
4678,0.3751691
4679,0.9920044
4680,0.3906475
4681,0.068532914
4682,0.02666092
4683,0.99071324
4684,0.13792437
4685,0.4742143
4686,0.25739163
4687,0.5926645
4688,0.063721806
4689,0.08740103
4690,0.032014698
4691,0.9951087
4692,0.20942822
4693,0.13100204
4694,0.05561444
4695,0.99273366
4696,0.080628455
4697,0.51864576
4698,0.92136824
4699,0.95374537
4700,0.43943322
4701,0.9992905
4702,0.9851743
4703,0.2736664
4704,0.5182277
4705,0.053580254
4706,0.20978865
4707,0.508613
4708,0.0784426
4709,0.9980197
4710,0.1657325
4711,0.12767944
4712,0.21441892
4713,0.036004454
4714,0.29408294
4715,0.045378566
4716,0.51042545
4717,0.1193738
4718,0.059299737
4719,0.181986
4720,0.2432937
4721,0.042102814
4722,0.04122308
4723,0.24882326
4724,0.05534023
4725,0.032088578
4726,0.41129422
4727,0.03841433
4728,0.05941215
4729,0.044301033
4730,0.09805834
4731,0.069001555
4732,0.15069795
4733,0.03806618
4734,0.29434723
4735,0.030991346
4736,0.36178327
4737,0.3923393
4738,0.095116794
4739,0.065175146
4740,0.06291866
4741,0.023822099
4742,0.44391468
4743,0.028302848
4744,0.07654533
4745,0.97096413
4746,0.90159047
4747,0.27352574
4748,0.6147444
4749,0.99886394
4750,0.90460396
4751,0.06245956
4752,0.46906313
4753,0.9838636
4754,0.85992146
4755,0.12915
4756,0.13976648
4757,0.11531335
4758,0.06669584
4759,0.96996415
4760,0.9920945
4761,0.9897161
4762,0.42033935
4763,0.9662682
4764,0.0650104
4765,0.30937684
4766,0.11140716
4767,0.36007237
4768,0.05265045
4769,0.054524034
4770,0.52549076
4771,0.8326077
4772,0.48033983
4773,0.11310938
4774,0.78184164
4775,0.90945303
4776,0.54525936
4777,0.12268847
4778,0.33211026
4779,0.5877242
4780,0.4168835
4781,0.051681727
4782,0.3440987
4783,0.18649775
4784,0.29662094
4785,0.25014195
4786,0.37301335
4787,0.28267837
4788,0.11490241
