tp_datos_id,tfidf_net_uni
4580,0.12169552
4582,0.089163125
4584,0.23144767
4585,0.1935885
4587,0.98480296
4588,0.7618132
4589,0.10532975
4590,0.46012315
4592,0.9082618
4593,0.8053119
4595,0.9321624
4596,0.58275926
4597,0.7956388
4598,0.03969446
4599,0.66756165
4600,0.3918959
4601,0.043407977
4602,0.53804195
4604,0.22710982
4606,0.39238688
4607,0.2557389
4608,0.18602172
4609,0.06635335
4610,0.104566574
4611,0.23064035
4614,0.262383
4616,0.4851393
4617,0.07571629
4619,0.037320286
4620,0.8766502
4622,0.15325135
4624,0.6867131
4625,0.031993866
4627,0.21050909
4628,0.11027974
4630,0.3781214
4631,0.092326045
4632,0.52173793
4634,0.0992541
4635,0.117243946
4637,0.033263415
4639,0.05235675
4641,0.7896033
4642,0.0869948
4644,0.13866502
4646,0.12773964
4649,0.6938809
4650,0.97634435
4655,0.97634435
4656,0.47052765
4657,0.85121125
4658,0.97634435
4659,0.47052765
4661,0.6875413
4664,0.2641095
4666,0.6864108
4667,0.62333524
4669,0.47052765
4670,0.026350945
4671,0.97634435
4672,0.47052765
4673,0.124943376
4674,0.043061733
4675,0.10448626
4677,0.059488982
4678,0.2876525
4679,0.09976047
4680,0.026350945
4681,0.20868918
4682,0.6429014
4684,0.47052765
4687,0.0402804
4688,0.18583423
4689,0.8365945
4690,0.043061733
4691,0.47052765
4692,0.97634435
4693,0.97634435
4694,0.97634435
4695,0.026350945
4696,0.76509273
4697,0.23240864
4698,0.063382655
4699,0.07517758
4700,0.06788489
4702,0.029090583
4703,0.24348775
4704,0.48094708
4705,0.020631969
4706,0.47331277
4707,0.1098195
4708,0.22368073
4709,0.064014524
4710,0.069261074
4711,0.061737686
4712,0.6717551
4713,0.9145746
4714,0.9565047
4715,0.20344943
4716,0.64403534
4717,0.9562645
4719,0.29138985
4720,0.9457047
4722,0.06123203
4723,0.97773314
4724,0.29994363
4725,0.2662874
4726,0.07438812
4729,0.4873932
4730,0.14046335
4731,0.64890087
4732,0.78112745
4734,0.11565912
4735,0.70185715
4736,0.35291836
4737,0.12320262
4738,0.20625505
4739,0.87248015
4740,0.87574697
4742,0.76578236
4744,0.15360868
4745,0.885509
4747,0.46964926
4748,0.24675247
4749,0.8325892
4750,0.8733745
4752,0.09337425
4753,0.18410498
4754,0.43001986
4755,0.5879394
4757,0.31422287
4758,0.19705307
4759,0.15410522
4760,0.12388632
4762,0.5568211
4765,0.9762525
4766,0.94777125
4768,0.97205746
4769,0.96660376
4770,0.5932728
4771,0.98937464
4773,0.8229711
4774,0.97309995
4775,0.8574513
4777,0.9793718
4778,0.8368139
4779,0.99017996
4782,0.2521142
4783,0.77855957
4784,0.9763539
4785,0.824996
4786,0.91349304
4787,0.8574513
4788,0.9836515
4789,0.7644236
4790,0.8574513
4791,0.9615121
4793,0.95375156
4794,0.31150827
4795,0.9350678
4797,0.90507853
4798,0.47355336
4799,0.9569752
4800,0.86464745
4802,0.35463694
4803,0.46543103
4807,0.9793718
4808,0.5376205
4809,0.90349996
4810,0.9152329
4812,0.9019824
4813,0.9671488
4814,0.93847585
4819,0.9812169
4820,0.9561001
4821,0.9525702
4823,0.8573761
4825,0.76616716
4826,0.61218345
4828,0.80557156
4829,0.9147229
4830,0.73825365
4831,0.5133353
4832,0.8832235
4833,0.796152
4834,0.9009651
4835,0.059155643
4836,0.7719631
4840,0.8453158
4842,0.89626765
4843,0.8905472
4844,0.14077038
4845,0.061886698
4846,0.7503431
4847,0.21556485
4848,0.85022324
4849,0.928759
4850,0.943187
4852,0.95040333
4853,0.96660376
4854,0.8842901
4856,0.20269096
4857,0.04305646
4858,0.27568606
4859,0.98001677
4860,0.9577075
4864,0.025207818
4866,0.032720834
4867,0.06926894
4868,0.017864138
4869,0.11621532
4870,0.030746281
4872,0.05210042
4874,0.056508332
4875,0.045784324
4876,0.023625016
4877,0.031261742
4878,0.06984326
4879,0.14067346
4881,0.030892462
4882,0.13876197
4883,0.014322817
4884,0.13572729
4887,0.032720834
4888,0.05302614
4889,0.2823551
4890,0.030423552
4891,0.032720834
4892,0.01705721
4893,0.044362664
4894,0.048454195
4895,0.048215628
4896,0.01730001
4897,0.03194174
4898,0.29499343
4899,0.032720834
4900,0.026981562
4901,0.050516874
4903,0.032720834
4905,0.03111589
4906,0.024610579
4908,0.043788046
4909,0.032005876
4910,0.07373831
4911,0.12358904
4912,0.03859982
4913,0.95088017
4914,0.2155081
4915,0.3366279
4917,0.13903493
4918,0.25811887
4919,0.5259511
4920,0.016967088
4922,0.25811887
4923,0.06090808
4924,0.98681664
4926,0.085446656
4929,0.1386342
4931,0.09003088
4934,0.06250334
4935,0.25811887
4936,0.09767288
4938,0.21050909
4940,0.04933828
4943,0.053477287
4944,0.07975298
4945,0.2939554
4946,0.21229759
4948,0.047375232
4951,0.5106257
4952,0.09003088
4953,0.102540165
4954,0.21050909
4955,0.15748227
4957,0.8563398
4958,0.06318948
4959,0.50912
4961,0.018079937
4962,0.59310144
4964,0.52153635
4966,0.90825087
4967,0.77817255
4968,0.9212807
4969,0.43424937
4970,0.7395943
4971,0.09523657
4972,0.4313932
4973,0.3373865
4974,0.36030465
4975,0.82405245
4978,0.7016393
4979,0.16817299
4980,0.18693069
4981,0.34343025
4982,0.26733425
4983,0.61808896
4984,0.34960204
4985,0.38402778
4986,0.018079937
4988,0.74082905
4989,0.42326164
4990,0.24459207
4992,0.018079937
4993,0.018079937
4995,0.13239706
4996,0.79074097
4997,0.3394875
4998,0.8651183
5000,0.113257825
5001,0.23746684
5002,0.018079937
5004,0.5788988
5005,0.6996802
5007,0.10598585
5008,0.6477779
5010,0.37726265
5013,0.4469168
5015,0.12747458
5016,0.109228194
5017,0.5065196
5018,0.9208658
5019,0.68813735
5022,0.7350428
5024,0.8554479
5025,0.28687
5027,0.23663393
5028,0.21139082
5029,0.38023695
5032,0.45004234
5033,0.13484913
5034,0.96735066
5035,0.86742425
5037,0.8554479
5038,0.48701522
5039,0.58348656
5040,0.97853696
5041,0.16476819
5043,0.038770348
5044,0.038770348
5046,0.35704672
5047,0.13886157
5049,0.4205161
5050,0.042354465
5052,0.34396037
5055,0.038770348
5056,0.20485705
5059,0.13514113
5060,0.20566675
5061,0.9659134
5062,0.08241969
5063,0.9801147
5064,0.93816626
5065,0.040478587
5067,0.072431594
5068,0.20397624
5069,0.08670908
5071,0.97859544
5072,0.11782947
5073,0.83948505
5074,0.260248
5075,0.9801147
5076,0.9358727
5078,0.067064345
5079,0.3268031
5080,0.20830455
5082,0.97859544
5083,0.7157248
5085,0.770349
5087,0.9835975
5088,0.33496147
5089,0.9686591
5092,0.5280941
5094,0.9679558
5095,0.1370346
5096,0.97859544
5097,0.25006238
5098,0.34412187
5099,0.96195364
5101,0.62516487
5102,0.9830047
5103,0.30996335
5104,0.9687068
5105,0.41864643
5106,0.70246786
5107,0.3676646
5109,0.30283225
5110,0.9751524
5113,0.97150517
5114,0.27196816
5115,0.9427025
5116,0.11579949
5117,0.81847703
5119,0.9196259
5120,0.024981916
5122,0.9611067
5124,0.094389856
5125,0.7808072
5126,0.5581589
5127,0.97150517
5128,0.11325151
5130,0.97150517
5131,0.95541346
5132,0.9183133
5134,0.44269148
5135,0.9716593
5136,0.8564879
5137,0.97150517
5138,0.86385703
5139,0.022020638
5140,0.97150517
5141,0.23467311
5142,0.9196259
5144,0.97150517
5145,0.97150517
5146,0.069732726
5148,0.92876685
5149,0.3277794
5150,0.36111325
5152,0.95776623
5153,0.97150517
5154,0.9196259
5155,0.96312726
5157,0.97150517
5159,0.97150517
5160,0.9196259
5162,0.6944384
5164,0.85911757
5165,0.049775273
5166,0.20903248
5168,0.33579767
5169,0.8847654
5170,0.05932632
5171,0.75139713
5172,0.5173781
5174,0.13374078
5175,0.19098532
5176,0.0939706
5177,0.8163983
5178,0.76850927
5179,0.20657721
5180,0.081413925
5181,0.9946219
5182,0.23439392
5183,0.06698981
5184,0.13609728
5185,0.048170745
5186,0.12771484
5187,0.25431448
5188,0.08077207
5189,0.96874255
5190,0.8379912
5191,0.8233415
5192,0.34420478
5193,0.062219173
5194,0.1401802
5195,0.21442407
5196,0.74978334
5197,0.028643608
5198,0.30342323
5199,0.02949506
5200,0.20903248
5201,0.8961651
5202,0.8108165
5203,0.86144894
5204,0.13160986
5206,0.21246496
5207,0.866028
5208,0.9079888
5209,0.43746856
5210,0.7082826
5211,0.21050909
5212,0.1329712
5213,0.33524242
5218,0.033688396
5219,0.05629182
5220,0.21868849
5221,0.14216486
5222,0.37267733
5223,0.098056376
5224,0.14216486
5226,0.24615866
5227,0.08299133
5228,0.77603847
5229,0.14216486
5230,0.10242063
5231,0.13931662
5232,0.11772445
5233,0.12734228
5234,0.76922727
5235,0.17201746
5236,0.14216486
5238,0.17175746
5242,0.14216486
5243,0.5413326
5244,0.06467658
5245,0.14216486
5247,0.77603847
5248,0.14216486
5249,0.08635929
5251,0.05629182
5252,0.79710966
5254,0.53598905
5255,0.092538536
5256,0.0375686
5257,0.69664717
5259,0.14216486
5260,0.18133956
5262,0.22369906
5263,0.12395406
5264,0.05134636
5265,0.015853465
5266,0.039178997
5267,0.10165551
5269,0.02470839
5270,0.1044223
5271,0.1746206
5272,0.33979067
5273,0.016830504
5274,0.21015236
5276,0.013467103
5278,0.052091658
5280,0.035921752
5281,0.054232985
5282,0.71029556
5283,0.48696542
5284,0.019887894
5285,0.0378702
5286,0.07389569
5287,0.122969985
5290,0.13263968
5291,0.0119354725
5292,0.054552495
5293,0.025057405
5295,0.08715251
5296,0.03874463
5297,0.011111796
5298,0.045167148
5299,0.07960263
5300,0.022966146
5301,0.6093326
5302,0.09917611
5304,0.10740793
5305,0.12402561
5306,0.15309009
5308,0.013283759
5309,0.019970894
5310,0.18252859
5313,0.5156803
5315,0.30191702
5316,0.35751748
5317,0.1724824
5319,0.9655994
5320,0.17020574
5321,0.49401948
5322,0.3861246
5323,0.046494514
5324,0.44084293
5325,0.3282386
5326,0.63257074
5328,0.6403334
5330,0.5667387
5331,0.32985348
5332,0.5601422
5335,0.114014804
5336,0.5317549
5337,0.1988903
5338,0.23550004
5339,0.21769935
5341,0.06680232
5342,0.41708604
5343,0.46296468
5344,0.33890295
5345,0.7146783
5346,0.64289063
5347,0.01867187
5349,0.296677
5350,0.14891204
5351,0.3890654
5352,0.45574832
5353,0.8478279
5354,0.3889727
5355,0.2884407
5356,0.40057337
5357,0.36297077
5359,0.087337345
5362,0.93372536
5365,0.054346204
5366,0.49556017
5367,0.8264258
5368,0.6068666
5371,0.4621583
5372,0.91704684
5373,0.9137457
5375,0.7903398
5377,0.8384246
5378,0.52646834
5379,0.6935227
5380,0.50163746
5381,0.7946203
5382,0.9237222
5383,0.7200411
5384,0.03746742
5385,0.30333742
5386,0.40824768
5387,0.9237222
5389,0.63039374
5391,0.6459863
5392,0.47280902
5396,0.8236201
5397,0.91913986
5400,0.86584204
5403,0.85573065
5404,0.48731524
5406,0.30686995
5407,0.20859724
5408,0.78032565
5409,0.3505432
5410,0.8764081
5411,0.07739973
5412,0.60962737
5413,0.23839328
5416,0.12953204
5417,0.03064242
5418,0.035323948
5420,0.8895513
5423,0.05563876
5425,0.8235699
5426,0.03949529
5428,0.6895245
5430,0.61920583
5432,0.12712228
5437,0.096678406
5439,0.078700244
5442,0.27266648
5443,0.19320402
5444,0.21785745
5445,0.8895513
5446,0.18470126
5448,0.5918771
5449,0.17801908
5450,0.7357397
5452,0.16985917
5454,0.4111007
5455,0.36811233
5458,0.5670188
5459,0.889796
5460,0.11931604
5461,0.101061106
5462,0.035660148
5465,0.035660148
5466,0.27812737
5467,0.21050909
5468,0.07082689
5469,0.17727208
5471,0.21050909
5473,0.13341582
5475,0.15348676
5476,0.0862104
5477,0.0732249
5479,0.16077635
5480,0.14320552
5481,0.035660148
5482,0.24286118
5484,0.98432577
5485,0.18507326
5486,0.68346035
5487,0.37961456
5488,0.6120862
5489,0.13510174
5491,0.9854014
5492,0.09448543
5493,0.08178902
5494,0.98432577
5495,0.06610802
5496,0.09673959
5497,0.08967832
5498,0.05005765
5499,0.017234921
5501,0.13155347
5502,0.17027059
5503,0.98432577
5505,0.98432577
5506,0.021010756
5507,0.11950731
5509,0.03610754
5510,0.43036845
5514,0.051638782
5515,0.1001879
5517,0.05098775
5518,0.17554644
5519,0.0665462
5520,0.03596753
5521,0.05704385
5522,0.95597064
5524,0.96345514
5525,0.04159218
5526,0.033403784
5528,0.047893494
5529,0.13558015
5531,0.07159975
5532,0.10685262
5534,0.3920397
5535,0.045802236
5538,0.4726445
5539,0.0080964565
5540,0.054926246
5541,0.032211453
5544,0.041510522
5545,0.17658073
5547,0.020819575
5548,0.03734535
5552,0.10426375
5553,0.15491512
5554,0.091905266
5555,0.06428382
5556,0.1045841
5557,0.027295768
5558,0.057010084
5559,0.09074801
5560,0.027295768
5561,0.20988011
5563,0.975971
5564,0.027643144
5565,0.027643144
5567,0.6107452
5569,0.9567397
5570,0.14484364
5573,0.02849704
5575,0.28184652
5576,0.1704148
5577,0.027643144
5578,0.16343877
5579,0.036322594
5580,0.14484364
5581,0.39172336
5582,0.1012156
5584,0.11624062
5586,0.62383085
5587,0.020361394
5588,0.14484364
5589,0.49943092
5590,0.94718087
5592,0.14484364
5593,0.9284575
5594,0.64218664
5595,0.027643144
5598,0.027643144
5599,0.027643144
5600,0.9789873
5602,0.13267478
5603,0.027643144
5604,0.95060694
5605,0.9374607
5608,0.97540426
5609,0.036322594
5611,0.96139205
5612,0.9312849
5613,0.9246483
5614,0.10004547
5617,0.94005823
5618,0.87089884
5619,0.4589265
5620,0.9338842
5621,0.9662076
5622,0.96941674
5624,0.9621324
5625,0.6983363
5626,0.9701778
5627,0.15717167
5628,0.9312849
5629,0.37148508
5631,0.344718
5632,0.68407756
5633,0.96536386
5634,0.5201656
5635,0.7755898
5638,0.4015863
5641,0.94558966
5642,0.06942195
5644,0.08602804
5645,0.94527876
5646,0.98807263
5647,0.41040757
5650,0.9238832
5651,0.21302384
5652,0.95939755
5653,0.95673156
5654,0.08122656
5655,0.54295605
5656,0.9700324
5657,0.914128
5658,0.9815366
5659,0.019512802
5661,0.76429635
5662,0.2783944
5663,0.98470026
5664,0.9534735
5665,0.19238478
5668,0.48880532
5669,0.29619646
5670,0.6843939
5671,0.07015699
5672,0.9628992
5673,0.052402794
5674,0.041580617
5675,0.2847721
5676,0.93514377
5677,0.98132265
5680,0.99383616
5683,0.8525046
5684,0.079564095
5685,0.47140747
5686,0.6229113
5687,0.4191354
5688,0.85371274
5689,0.9366046
5690,0.7813564
5692,0.96063745
5693,0.94092715
5694,0.72649324
5695,0.80086297
5698,0.016392857
5699,0.2783944
5703,0.9671887
5704,0.9940352
5705,0.6157668
5706,0.5600764
5707,0.34193623
5710,0.2783944
5711,0.6822294
5712,0.9408922
5713,0.40007964
5714,0.36389282
5715,0.8863614
5716,0.97125614
5717,0.91538763
5719,0.36262345
5720,0.902443
5721,0.40769622
5722,0.79738665
5724,0.34369355
5726,0.97125614
5727,0.071505725
5729,0.9165188
5730,0.8558762
5732,0.8826877
5733,0.56412554
5734,0.36389282
5736,0.7381659
5739,0.9806888
5740,0.17125279
5741,0.693208
5743,0.9815632
5744,0.85813016
5745,0.94595796
5746,0.89236146
5748,0.3113165
5751,0.7903919
5752,0.9806888
5753,0.76944625
5754,0.8967515
5757,0.25589925
5758,0.24066898
5759,0.67952096
5760,0.9016304
5763,0.87734735
5764,0.9565961
5765,0.7955545
5766,0.8547168
5769,0.9568057
5771,0.71884966
5772,0.9500898
5775,0.9568057
5776,0.9493345
5777,0.9736291
5778,0.816592
5780,0.9434394
5781,0.32924372
5783,0.6070972
5784,0.88360244
5789,0.5025714
5790,0.054576486
5791,0.063510865
5792,0.20029959
5793,0.9888883
5794,0.47747663
5795,0.86070395
5797,0.98701644
5798,0.061006844
5799,0.07726994
5800,0.63262516
5801,0.083732545
5803,0.86070395
5804,0.021590114
5805,0.3352403
5807,0.040070713
5808,0.12250188
5812,0.08291885
5814,0.110447854
5815,0.78391296
5816,0.030343115
5817,0.28411925
5818,0.93991005
5819,0.8776212
5821,0.21050906
5822,0.1649664
5824,0.9723994
5825,0.78391296
5826,0.87230897
5827,0.25548533
5828,0.05026132
5829,0.5475377
5832,0.21050909
5833,0.8916658
5834,0.87790716
5835,0.5846953
5836,0.11838621
5837,0.12548655
5840,0.85672283
5841,0.6715511
5842,0.18093735
5843,0.72355723
5845,0.8452094
5847,0.8057033
5848,0.8685721
5849,0.95031774
5850,0.63910854
5853,0.22517505
5854,0.6724583
5855,0.9146882
5856,0.71212435
5858,0.9405358
5861,0.9146882
5863,0.4490612
5864,0.88336384
5867,0.028819948
5868,0.93760896
5869,0.051594645
5870,0.94845957
5873,0.7031745
5874,0.90512896
5875,0.72355723
5876,0.90357715
5881,0.6760149
5882,0.8958007
5883,0.8612943
5884,0.9717537
5885,0.124263346
5886,0.031117529
5887,0.02914074
5888,0.026896745
5889,0.05111268
5890,0.07361817
5891,0.30957586
5892,0.022173047
5893,0.019897878
5894,0.01384595
5896,0.016221195
5898,0.07361817
5899,0.08540064
5900,0.04598394
5901,0.05162257
5902,0.06854531
5903,0.020278275
5904,0.06142658
5905,0.03208533
5906,0.019968957
5907,0.050549567
5908,0.024188817
5909,0.021924436
5911,0.04405892
5912,0.028888017
5913,0.0490413
5916,0.02092889
5918,0.03205043
5919,0.028235584
5920,0.057968765
5921,0.07361817
5922,0.017341912
5923,0.013826549
5925,0.23701018
5927,0.02304396
5928,0.0910061
5929,0.07062566
5930,0.014891654
5932,0.03405407
5933,0.12268075
5934,0.10421455
5935,0.030948669
5937,0.07373446
5938,0.014394432
5939,0.16104454
5942,0.06313762
5943,0.043292373
5944,0.06724471
5947,0.06817496
5949,0.3659733
5950,0.8916522
5952,0.023022264
5953,0.08992532
5954,0.093339294
5955,0.2030265
5956,0.05027154
5957,0.103658736
5958,0.028336406
5959,0.16104454
5960,0.29160017
5961,0.10675502
5962,0.2981534
5963,0.32379067
5964,0.114011884
5965,0.03293231
5966,0.48638937
5972,0.13259447
5974,0.050142616
5975,0.96741915
5978,0.072336376
5979,0.7014333
5980,0.12765038
5981,0.07527706
5982,0.11174047
5983,0.93092585
5985,0.21290356
5987,0.65734625
5988,0.9182936
5989,0.8107201
5990,0.6790415
5991,0.19369394
5992,0.8126965
5995,0.09026262
5996,0.43417946
5997,0.20481619
5998,0.5293096
5999,0.46993944
6000,0.4258142
6001,0.1069608
6002,0.7632098
6003,0.887728
6004,0.14784828
6007,0.81024426
6009,0.14784828
6012,0.16936797
6013,0.08336401
6015,0.21050909
6017,0.16936797
6019,0.67629135
6020,0.20461527
6022,0.19353089
6023,0.43417946
6024,0.47559935
6026,0.72531754
6027,0.7760038
6030,0.5293096
6031,0.43417946
6032,0.21448734
6033,0.8817369
6034,0.5293096
6036,0.9199672
6037,0.41709864
6038,0.9388783
6039,0.029121816
6041,0.89158964
6043,0.9565308
6045,0.47083417
6047,0.9566284
6048,0.84259427
6049,0.7884973
6050,0.85244584
6051,0.8839984
6053,0.9691535
6055,0.73804986
6056,0.8800732
6057,0.9637368
6058,0.8456408
6059,0.73512274
6060,0.14769852
6061,0.7683941
6064,0.9466492
6065,0.26196158
6066,0.58660936
6069,0.94407916
6070,0.7374852
6071,0.5758781
6072,0.95795214
6073,0.84997416
6074,0.33811957
6075,0.13091609
6076,0.35766703
6078,0.96532047
6083,0.032914937
6084,0.7803433
6085,0.36068422
6086,0.06575644
6087,0.16654369
6088,0.026368588
6090,0.16654363
6091,0.08195847
6092,0.057756037
6093,0.1741718
6094,0.2655831
6096,0.057756037
6097,0.16654369
6098,0.01817879
6099,0.027975589
6100,0.030737013
6102,0.050353378
6103,0.11881864
6104,0.021210164
6105,0.2655831
6106,0.12081772
6108,0.043782383
6109,0.018179446
6110,0.057756037
6111,0.16654369
6112,0.026368588
6113,0.019603848
6115,0.10531542
6116,0.027975589
6118,0.16654369
6119,0.01817879
6120,0.06457737
6123,0.2655831
6125,0.026368588
6126,0.18255156
6127,0.19210616
6128,0.046046704
6130,0.07983002
6132,0.16654363
6133,0.09162155
6134,0.019603848
6135,0.73229015
6137,0.12045264
6138,0.46366733
6140,0.31147867
6141,0.32205784
6145,0.29814696
6146,0.36187303
6147,0.44511625
6148,0.81766105
6150,0.81766105
6151,0.73229015
6152,0.23517016
6153,0.033935785
6154,0.6704554
6156,0.79922086
6159,0.5833739
6160,0.21050909
6162,0.37588966
6163,0.29814696
6164,0.6983947
6165,0.21050909
6166,0.19527546
6167,0.23802197
6169,0.69938743
6170,0.784119
6171,0.73229015
6173,0.24014392
6174,0.46366733
6175,0.018396527
6178,0.73229027
6181,0.21050906
6183,0.46366733
6184,0.23991418
6185,0.7234428
6187,0.9362452
6188,0.4512478
6191,0.29648864
6192,0.6768857
6193,0.29648864
6195,0.71088696
6196,0.7234428
6197,0.75754875
6198,0.8127771
6199,0.29648864
6200,0.29648864
6201,0.7234428
6202,0.28606755
6203,0.06660169
6206,0.29648864
6207,0.29648864
6208,0.646105
6211,0.76597434
6213,0.8325243
6215,0.865331
6216,0.3982407
6217,0.7813443
6218,0.7234428
6219,0.7813443
6220,0.29861936
6222,0.8272543
6223,0.29861936
6224,0.10548955
6226,0.16660878
6227,0.3267995
6230,0.57990026
6232,0.29648864
6233,0.14168203
6234,0.78266966
6240,0.7518456
6241,0.26499337
6243,0.06504282
6244,0.06504282
6245,0.06504282
6246,0.06504282
6247,0.8456807
6248,0.06504282
6253,0.06504282
6254,0.7518456
6255,0.06504282
6256,0.06504282
6257,0.21734059
6258,0.9413382
6259,0.06504282
6261,0.06504282
6262,0.06504282
6263,0.18495363
6265,0.06504282
6267,0.06504282
6268,0.5061835
6269,0.6121731
6271,0.167252
6272,0.06504282
6273,0.03295511
6274,0.06504282
6276,0.06504282
6277,0.7518456
6278,0.86481154
6281,0.7518456
6282,0.045045614
6283,0.06504282
6292,0.47279215
6293,0.1347509
6294,0.028154641
6296,0.049749017
6297,0.49446592
6299,0.7480673
6300,0.15880811
6301,0.42724243
6302,0.15124899
6303,0.9331274
6304,0.16209096
6305,0.032693565
6306,0.098908335
6310,0.88322896
6311,0.44653514
6312,0.6236079
6314,0.9331274
6315,0.31966352
6317,0.9331274
6318,0.07452273
6320,0.08793509
6322,0.7311039
6323,0.012085587
6325,0.058791637
6326,0.5149313
6328,0.58204114
6329,0.8979001
6330,0.083241135
6331,0.75291014
6332,0.071193784
6334,0.20655084
6335,0.9188657
6336,0.8886522
6337,0.8886522
6338,0.8655308
6339,0.94055575
6340,0.77811044
6341,0.38330984
6342,0.9437275
6343,0.5568984
6344,0.8886522
6345,0.8886522
6346,0.11721814
6347,0.28969377
6348,0.94055575
6349,0.16178569
6350,0.03930804
6354,0.9795284
6355,0.08064166
6356,0.96838856
6358,0.94055575
6361,0.7917772
6362,0.9660898
6363,0.56612664
6365,0.8886522
6366,0.8886522
6369,0.964921
6370,0.065515846
6371,0.26303834
6372,0.9795284
6373,0.8923461
6374,0.869067
6375,0.9795284
6376,0.96695983
6380,0.8886522
6382,0.8886522
6383,0.80409944
6384,0.43564364
6385,0.29227108
6386,0.46797314
6387,0.10628411
6388,0.9268447
6389,0.068015754
6391,0.9268447
6392,0.061187416
6393,0.07683289
6394,0.121685356
6395,0.03692746
6396,0.6448053
6397,0.20308283
6398,0.25833458
6399,0.14734873
6400,0.82430124
6402,0.67721534
6403,0.2129088
6404,0.39701432
6405,0.8346158
6406,0.69768524
6407,0.022101969
6410,0.15325508
6412,0.09648454
6413,0.44024295
6414,0.03692746
6415,0.6448053
6416,0.6426183
6417,0.7528366
6418,0.7216444
6420,0.29091454
6421,0.9268447
6422,0.3208487
6423,0.03692746
6425,0.22953525
6427,0.29456982
6429,0.21050909
6430,0.24231783
6434,0.6756848
6436,0.97995806
6438,0.64361095
6440,0.95220065
6441,0.056842983
6443,0.31354523
6445,0.46952435
6446,0.9448877
6448,0.97878015
6449,0.12679565
6450,0.28191072
6451,0.03603694
6452,0.22408155
6453,0.93133974
6454,0.99582195
6455,0.37285155
6458,0.98356444
6459,0.13956314
6461,0.30038258
6462,0.24122813
6463,0.3219564
6464,0.9820193
6465,0.3410026
6466,0.21050909
6467,0.9639038
6469,0.8520007
6470,0.46452424
6472,0.96093696
6473,0.9684258
6474,0.09799042
6477,0.9820193
6478,0.3787923
6480,0.9638338
6481,0.46452424
6482,0.17065397
6484,0.9820193
6485,0.30126455
6486,0.25191876
6490,0.14600754
6491,0.024837762
6492,0.05353263
6493,0.03251213
6494,0.070546955
6495,0.31483096
6497,0.10444412
6499,0.023009866
6500,0.757658
6501,0.78629446
6504,0.10552314
6505,0.26758754
6506,0.94048476
6510,0.87080896
6511,0.2771032
6512,0.20036498
6513,0.073651165
6514,0.061526418
6515,0.13930482
6516,0.12777266
6518,0.10947856
6519,0.6154521
6520,0.2306554
6523,0.19757852
6525,0.20175156
6527,0.5360133
6528,0.30027932
6529,0.22015893
6530,0.217938
6532,0.12936643
6534,0.055590212
6535,0.048680782
6536,0.11180109
6537,0.45423555
6540,0.026884973
6541,0.11564168
6542,0.07911259
6543,0.78956795
6545,0.044424623
6546,0.16894272
6547,0.9629879
6548,0.45423555
6549,0.05504027
6550,0.09833118
6551,0.19488287
6552,0.049317688
6553,0.27659395
6554,0.1078628
6555,0.08754659
6556,0.09175122
6559,0.035038233
6560,0.17061704
6561,0.075160384
6565,0.41097856
6566,0.45423555
6567,0.025277525
6568,0.49596387
6569,0.05462697
6570,0.1465686
6571,0.6556075
6572,0.21833786
6573,0.04343292
6575,0.16894272
6576,0.14675686
6577,0.09190413
6579,0.16894272
6580,0.041829795
6582,0.6556075
6583,0.1498645
6585,0.0680013
6586,0.10518515
6588,0.12411523
6591,0.051191628
6593,0.17630902
6594,0.034657925
6596,0.0680013
6597,0.060762078
6598,0.108762026
6601,0.011315018
6602,0.01003775
6603,0.023468375
6604,0.057537645
6605,0.14286807
6607,0.09509188
6608,0.020119548
6610,0.050405174
6611,0.016490906
6613,0.1214163
6614,0.7508508
6616,0.042097002
6617,0.014836073
6619,0.10380921
6621,0.6673605
6622,0.019198418
6624,0.07117626
6625,0.06433028
6626,0.19896197
6627,0.07990563
6628,0.045155346
6629,0.26150692
6630,0.06441024
6631,0.061746597
6632,0.11621666
6634,0.049800694
6635,0.20723462
6636,0.09548205
6637,0.14875787
6638,0.8865776
6642,0.5033876
6643,0.13945937
6644,0.07194874
6646,0.033552498
6647,0.05561447
6648,0.123949945
6649,0.68301064
6653,0.3935645
6654,0.56530404
6655,0.018452287
6656,0.08547515
6658,0.59366816
6660,0.48578358
6661,0.3213816
6662,0.116693795
6663,0.45669514
6664,0.020540297
6665,0.19498482
6667,0.18844974
6668,0.98418784
6669,0.4362441
6670,0.2468546
6672,0.15562952
6675,0.68317235
6676,0.3414368
6678,0.089493126
6679,0.6327745
6681,0.8334685
6682,0.38236293
6683,0.8642129
6686,0.8795176
6687,0.10686889
6688,0.5316555
6689,0.100483716
6690,0.57504517
6693,0.1518597
6694,0.05102694
6695,0.95666116
6697,0.11346182
6699,0.038812637
6700,0.078538746
6701,0.08772901
6702,0.079824835
6703,0.026338667
6706,0.10944712
6707,0.020798266
6708,0.02538994
6709,0.12820414
6711,0.0330562
6712,0.03907323
6714,0.023822755
6716,0.15447715
6719,0.038064092
6721,0.01680839
6722,0.10944712
6723,0.035327584
6724,0.08978543
6725,0.07270643
6726,0.063669115
6727,0.01680839
6729,0.020353854
6730,0.09153226
6731,0.11836934
6734,0.01680839
6735,0.11996037
6736,0.11565858
6737,0.1283803
6738,0.015356481
6742,0.062452048
6744,0.02297914
6745,0.11836934
6746,0.045537353
6748,0.02494508
6749,0.8681538
6751,0.8351567
